ÓÒ¹ÉÖ±¼¡	ÓÒ¹É¶þÍ·¼¡	×óëÖÇ°¼¡	ÓÒëÖÇ°¼¡	×óëè³¦¼¡	×ó¹ÉÖ±¼¡	×ó¹É¶þ	ÓÒëè³¦¼¡	
292.7	-120.6	-32.1	-32.1	-12.4	-526.5	-270.7	-14.8	
307.4	-140.3	-37.0	-19.8	-32.1	-499.5	-287.9	-2.5	
297.6	-157.5	-37.0	-24.7	-9.9	-460.1	-292.8	-24.7	
277.9	-184.6	-46.8	-14.8	-9.9	-423.2	-319.9	-56.7	
243.5	-199.3	-61.6	-7.5	-0.1	-378.9	-319.9	-86.2	
245.9	-221.5	-66.5	-7.5	-0.1	-342.0	-310.0	-105.9	
204.1	-226.4	-44.4	-22.2	4.8	-305.1	-290.4	-120.6	
167.2	-246.1	-37.0	-24.7	17.1	-248.5	-275.6	-54.2	
135.2	-248.5	-12.4	-14.8	31.9	-219.0	-287.9	-73.9	
113.1	-243.6	-5.0	-5.0	22.1	-164.9	-283.0	-160.0	
88.5	-243.6	17.1	2.4	-44.4	-147.7	-273.1	-76.3	
71.3	-248.5	17.1	2.4	-69.0	-135.4	-255.9	-209.2	
63.9	-265.8	36.8	-17.3	-37.0	-142.8	-243.6	-406.0	
49.1	-285.4	39.3	-22.2	-39.4	-164.9	-221.5	-381.4	
44.2	-260.8	46.7	-24.7	-49.3	-174.7	-236.2	-167.4	
36.8	-251.0	51.6	-41.9	-51.7	-177.2	-243.6	41.7	
51.6	-275.6	41.7	-34.5	-19.8	-174.7	-238.7	351.7	
44.2	-285.4	14.7	-32.1	-14.8	-152.6	-260.8	285.3	
27.0	-295.3	9.8	-27.1	9.8	-145.2	-263.3	167.2	
-0.1	-280.5	-0.1	-9.9	46.7	-46.8	-268.2	49.1	
-24.7	-268.2	-9.9	-9.9	29.4	12.2	-255.9	110.6	
-71.4	-243.6	-14.8	-2.5	4.8	63.9	-241.2	-275.6	
-93.6	-223.9	-29.6	-9.9	2.4	86.0	-221.5	-410.9	
-142.8	-194.4	-39.4	-12.4	4.8	142.6	-238.7	-184.6	
-157.5	-147.7	-46.8	-7.5	4.8	196.7	-228.9	-251.0	
-194.4	-120.6	-46.8	-34.5	-0.1	209.0	-196.9	-103.4	
-201.8	-105.9	-37.0	-44.4	2.4	206.6	-140.3	204.1	
-201.8	-71.4	-22.2	-14.8	9.8	206.6	-128.0	300.0	
-228.9	-46.8	2.4	7.3	-5.0	231.2	-128.0	41.7	
-246.1	-49.3	12.2	29.4	-7.5	312.3	-125.5	-285.4	
-241.2	-39.4	34.4	7.3	-39.4	388.6	-86.2	-255.9	
-226.4	-12.4	51.6	-39.4	-22.2	452.6	-56.7	233.6	
-206.7	-7.5	46.7	-76.3	-22.2	543.6	-66.5	287.7	
-201.8	-0.1	41.7	-39.4	-46.8	622.3	-41.9	297.6	
-172.3	-32.1	56.5	4.8	-22.2	698.6	-54.2	300.0	
-145.2	-24.7	46.7	-19.8	12.2	750.2	-46.8	-263.3	
-98.5	-22.2	51.6	-37.0	-17.3	828.9	-56.7	-307.6	
-61.6	-12.4	44.2	-19.8	-81.3	922.4	-34.5	120.5	
-29.6	4.8	39.3	-17.3	-76.3	1020.8	-17.3	248.4	
7.3	27.0	14.7	-9.9	-76.3	1106.9	-5.0	189.3	
41.7	9.8	14.7	12.2	31.9	1087.2	12.2	-78.8	
56.5	2.4	7.3	-34.5	73.7	1070.0	19.6	22.1	
78.6	-5.0	-29.6	-69.0	56.5	1043.0	36.8	241.0	
108.2	-7.5	-49.3	-24.7	44.2	1077.4	51.6	34.4	
105.7	4.8	-46.8	2.4	-9.9	1134.0	76.2	-137.8	
105.7	-2.5	-66.5	29.4	-24.7	1202.9	98.3	-241.2	
105.7	14.7	-78.8	41.7	-0.1	1323.4	127.8	-17.3	
100.8	29.4	-71.4	12.2	7.3	1441.5	154.9	189.3	
86.0	41.7	-39.4	2.4	22.1	1557.1	172.1	408.3	
105.7	36.8	-12.4	-14.8	9.8	1635.8	196.7	-0.1	
110.6	54.0	-9.9	-32.1	-2.5	1719.5	211.5	-243.6	
118.0	51.6	12.2	-59.1	24.5	1724.4	218.9	147.5	
120.5	73.7	44.2	4.8	2.4	1660.4	228.7	213.9	
118.0	71.3	54.0	9.8	22.1	1635.8	218.9	177.0	
105.7	56.5	61.4	27.0	-2.5	1653.0	186.9	-61.6	
68.8	39.3	90.9	-9.9	-44.4	1682.6	140.1	-7.5	
14.7	34.4	39.3	-22.2	9.8	1685.0	71.3	-93.6	
-19.8	51.6	36.8	-29.6	-0.1	1672.7	34.4	-260.8	
-24.7	7.3	59.0	-51.7	-17.3	1697.3	-5.0	-270.7	
-19.8	4.8	19.6	-32.1	-37.0	1729.3	-61.6	-238.7	
-0.1	12.2	-0.1	-37.0	-29.6	1812.9	-103.4	-71.4	
4.8	12.2	-32.1	-22.2	-59.1	1884.3	-167.4	157.4	
-41.9	24.5	-91.1	-14.8	-76.3	1960.5	-209.2	137.7	
-86.2	17.1	-46.8	-0.1	-81.3	2002.4	-260.8	105.7	
-145.2	9.8	-64.0	19.6	27.0	2066.3	-297.7	66.3	
-179.7	4.8	-64.0	36.8	54.0	2132.7	-312.5	12.2	
-201.8	-5.0	-29.6	22.1	39.3	2162.3	-329.7	86.0	
-219.0	7.3	-73.9	-9.9	66.3	2172.1	-344.5	31.9	
-216.6	2.4	-83.7	2.4	49.1	2120.4	-351.9	-34.5	
-206.7	-0.1	-51.7	-2.5	63.9	2036.8	-361.7	-76.3	
-196.9	14.7	-17.3	-32.1	2.4	1985.1	-364.2	-98.5	
-189.5	22.1	-9.9	-46.8	-59.1	1805.6	-356.8	-172.3	
-174.7	19.6	12.2	-61.6	-24.7	1626.0	-359.2	-179.7	
-135.4	-2.5	17.1	-27.1	39.3	1456.2	-354.3	22.1	
-118.2	-7.5	22.1	-41.9	61.4	1257.0	-364.2	-5.0	
-100.9	-14.8	36.8	-46.8	14.7	1045.4	-374.0	-155.1	
-93.6	-17.3	12.2	-9.9	19.6	676.4	-391.2	-12.4	
-83.7	2.4	39.3	41.7	39.3	371.4	-393.7	14.7	
-78.8	41.7	66.3	24.5	24.5	172.1	-401.1	7.3	
-81.3	36.8	41.7	22.1	-14.8	-54.2	-396.1	-46.8	
-81.3	29.4	4.8	59.0	-17.3	-268.2	-403.5	142.6	
-91.1	31.9	-29.6	41.7	-27.1	-366.6	-406.0	-204.3	
-88.6	19.6	-37.0	-19.8	-32.1	-388.8	-410.9	-199.3	
-88.6	4.8	-39.4	-96.0	-17.3	-484.7	-410.9	-39.4	
-88.6	-2.5	-54.2	-88.6	-17.3	-649.5	-393.7	-19.8	
-100.9	-14.8	-56.7	-100.9	-12.4	-848.8	-386.3	-187.0	
-86.2	-39.4	-46.8	-96.0	-7.5	-1016.1	-374.0	-233.8	
-93.6	-54.2	-41.9	-54.2	14.7	-1040.7	-344.5	157.4	
-91.1	-69.0	-41.9	2.4	54.0	-1102.2	-312.5	115.5	
-83.7	-78.8	12.2	-2.5	22.1	-1217.8	-290.4	182.0	
-78.8	-73.9	39.3	-7.5	-0.1	-1296.5	-251.0	297.6	
-88.6	-73.9	22.1	-54.2	22.1	-1318.6	-228.9	164.7	
-98.5	-78.8	34.4	-59.1	-12.4	-1244.8	-209.2	76.2	
-78.8	-83.7	103.2	-22.2	-0.1	-1232.5	-172.3	34.4	
-76.3	-96.0	100.8	-27.1	4.8	-1264.5	-152.6	24.5	
-71.4	-118.2	-61.6	-32.1	24.5	-1291.6	-142.8	122.9	
-59.1	-120.6	-56.7	-83.7	-14.8	-1289.1	-123.1	66.3	
-34.5	-128.0	12.2	-14.8	14.7	-1276.8	-125.5	-83.7	
-34.5	-125.5	31.9	36.8	-73.9	-1321.1	-120.6	-69.0	
-29.6	-125.5	39.3	76.2	-152.6	-1318.6	-120.6	-88.6	
-39.4	-150.1	-22.2	73.7	-162.4	-1301.4	-96.0	-2.5	
-37.0	-167.4	-108.3	56.5	-147.7	-1399.8	-96.0	177.0	
-49.3	-169.8	-93.6	-66.5	-59.1	-1456.4	-83.7	71.3	
-51.7	-155.1	-93.6	-115.7	-44.4	-1444.1	-81.3	-2.5	
-37.0	-152.6	-96.0	-61.6	-17.3	-1463.8	-91.1	36.8	
-17.3	-135.4	-93.6	-81.3	-71.4	-1481.0	-81.3	46.7	
-17.3	-152.6	-88.6	-76.3	56.5	-1557.3	-61.6	4.8	
-14.8	-157.5	-76.3	-19.8	95.9	-1567.1	-54.2	-12.4	
-14.8	-155.1	-54.2	-39.4	83.6	-1576.9	-44.4	-14.8	
9.8	-135.4	-66.5	-5.0	56.5	-1633.5	-24.7	-14.8	
27.0	-132.9	-59.1	31.9	49.1	-1763.9	-41.9	-7.5	
24.5	-123.1	-19.8	51.6	93.4	-1827.9	-37.0	-7.5	
34.4	-105.9	22.1	-7.5	56.5	-1884.4	-54.2	-2.5	
22.1	-93.6	19.6	-91.1	49.1	-1884.4	-71.4	-0.1	
12.2	-76.3	34.4	-184.6	24.5	-1773.7	-78.8	2.4	
-5.0	-61.6	34.4	-113.2	27.0	-1633.5	-98.5	4.8	
22.1	-46.8	2.4	-93.6	-19.8	-1431.8	-113.2	9.8	
19.6	-39.4	-27.1	-76.3	-51.7	-1207.9	-103.4	19.6	
-0.1	-22.2	-49.3	-51.7	-73.9	-1050.5	-108.3	-2.5	
-5.0	-22.2	-32.1	-73.9	-9.9	-873.4	-91.1	27.0	
-29.6	-9.9	-41.9	-78.8	4.8	-647.1	-88.6	12.2	
-44.4	-17.3	-46.8	-44.4	-34.5	-472.4	-78.8	-0.1	
-39.4	-22.2	-56.7	-37.0	-44.4	-317.4	-91.1	-7.5	
-34.5	-0.1	-37.0	-71.4	17.1	-209.2	-100.9	-17.3	
-44.4	34.4	-32.1	-32.1	-7.5	-135.4	-110.8	-22.2	
-83.7	44.2	-37.0	-54.2	-258.4	-169.8	-110.8	-64.0	
-120.6	68.8	-51.7	-108.3	-290.4	-310.0	-142.8	-51.7	
-123.1	103.2	-69.0	-73.9	-49.3	-504.4	-150.1	-34.5	
-140.3	115.5	-7.5	-46.8	2.4	-770.1	-169.8	-19.8	
-137.8	132.8	2.4	-22.2	122.9	-1065.3	-174.7	-12.4	
-135.4	167.2	44.2	-22.2	147.5	-1350.6	-169.8	-5.0	
-145.2	196.7	66.3	-0.1	191.8	-1596.6	-155.1	4.8	
-169.8	221.3	90.9	29.4	152.4	-1795.9	-140.3	9.8	
-194.4	233.6	-0.1	24.5	61.4	-1611.4	-103.4	4.8	
-206.7	280.4	-120.6	4.8	-0.1	-930.0	-78.8	19.6	
-233.8	305.0	-54.2	-51.7	12.2	-283.0	-51.7	24.5	
-248.5	324.6	-34.5	-51.7	19.6	226.2	-19.8	17.1	
-263.3	361.5	-27.1	-49.3	-34.5	538.7	24.5	9.8	
-283.0	408.3	-22.2	-54.2	-64.0	696.1	46.7	2.4	
-285.4	430.4	-44.4	-61.6	-162.4	929.8	81.1	7.3	
-275.6	462.4	-41.9	-39.4	-209.2	1252.1	95.9	-22.2	
-258.4	469.8	-19.8	-49.3	-263.3	1571.9	63.9	-14.8	
-241.2	472.2	4.8	-27.1	-238.7	1899.0	68.8	-5.0	
-231.3	474.7	-41.9	-24.7	-160.0	2199.2	81.1	-9.9	
-201.8	474.7	-61.6	-0.1	24.5	2376.3	108.2	-5.0	
-164.9	467.3	-49.3	31.9	253.3	2531.3	122.9	-14.8	
-113.2	457.5	-32.1	12.2	282.8	2627.2	159.8	-5.0	
-73.9	442.7	-22.2	-9.9	191.8	2649.3	213.9	2.4	
-32.1	442.7	-17.3	-17.3	122.9	2627.2	231.2	14.7	
-37.0	437.8	7.3	-41.9	71.3	2548.5	248.4	12.2	
-46.8	440.3	4.8	-88.6	19.6	2464.8	260.7	22.1	
-61.6	428.0	-7.5	-41.9	-167.4	2415.6	287.7	12.2	
-78.8	432.9	-7.5	-34.5	-332.2	2332.0	275.4	4.8	
-113.2	420.6	19.6	-32.1	-132.9	2253.3	287.7	-9.9	
-140.3	408.3	44.2	-34.5	31.9	2164.7	270.5	4.8	
-157.5	420.6	51.6	-14.8	174.6	2036.8	255.8	7.3	
-177.2	405.8	59.0	-24.7	169.7	1864.6	221.3	4.8	
-216.6	400.9	54.0	-39.4	83.6	1662.9	186.9	4.8	
-233.8	400.9	22.1	9.8	-41.9	1480.8	182.0	-0.1	
-265.8	396.0	-17.3	27.0	-142.8	1311.1	221.3	-0.1	
-295.3	388.6	-27.1	17.1	-125.5	1173.3	245.9	-2.5	
-290.4	376.3	-44.4	44.2	-125.5	1018.4	253.3	-24.7	
-295.3	381.2	-51.7	9.8	-46.8	885.5	250.8	-32.1	
-278.1	388.6	-44.4	-7.5	100.8	774.8	228.7	-29.6	
-265.8	391.1	-49.3	-34.5	174.6	639.5	238.5	-34.5	
-258.4	393.5	-54.2	-7.5	29.4	450.1	238.5	-41.9	
-246.1	356.6	-46.8	-24.7	68.8	248.4	297.6	-46.8	
-231.3	349.2	-46.8	14.7	137.7	63.9	403.4	-49.3	
-214.1	327.1	-22.2	7.3	17.1	-71.4	491.9	-32.1	
-174.7	314.8	-14.8	-49.3	44.2	-201.8	474.7	-32.1	
-145.2	314.8	4.8	-88.6	98.3	-337.1	432.9	2.4	
-130.5	300.0	19.6	-78.8	125.4	-484.7	378.8	19.6	
-132.9	297.6	39.3	-46.8	76.2	-607.7	339.4	14.7	
-145.2	268.1	36.8	39.3	-115.7	-750.4	339.4	7.3	
-192.0	270.5	34.4	125.4	-196.9	-856.2	339.4	-12.4	
-226.4	282.8	61.4	98.3	-37.0	-979.2	329.6	-27.1	
-265.8	300.0	36.8	22.1	152.4	-1089.9	324.6	-37.0	
-295.3	312.3	41.7	34.4	29.4	-1183.3	329.6	-34.5	
-351.9	324.6	22.1	2.4	-103.4	-1252.2	319.7	-12.4	
-366.6	322.2	-19.8	-2.5	-177.2	-1321.1	300.0	-14.8	
-396.1	332.0	-44.4	59.0	-255.9	-1382.6	302.5	-37.0	
-408.4	307.4	-54.2	88.5	-194.4	-1431.8	282.8	-34.5	
-440.4	275.4	-61.6	137.7	-440.4	-1500.7	243.5	-46.8	
-477.3	243.5	-29.6	122.9	-344.5	-1557.3	228.7	-39.4	
-487.2	236.1	-39.4	78.6	-214.1	-1633.5	209.0	-39.4	
-484.7	228.7	-34.5	-61.6	-307.6	-1724.5	201.6	-17.3	
-440.4	231.2	-29.6	-86.2	-56.7	-1798.3	201.6	-27.1	
-319.9	223.8	-44.4	-83.7	182.0	-1894.3	206.6	-34.5	
-189.5	213.9	-37.0	-7.5	297.6	-1963.2	196.7	-27.1	
-81.3	199.2	-27.1	-0.1	292.7	-2002.5	199.2	-44.4	
-39.4	172.1	-7.5	-69.0	322.2	-1997.6	182.0	-34.5	
-0.1	137.7	29.4	-71.4	-27.1	-1970.5	177.0	-37.0	
27.0	93.4	36.8	-86.2	-516.7	-1943.5	177.0	-29.6	
34.4	39.3	41.7	-184.6	-556.0	-1945.9	179.5	-24.7	
2.4	-19.8	36.8	-169.8	-386.3	-1904.1	177.0	-19.8	
-19.8	-81.3	41.7	-105.9	-514.2	-1840.2	191.8	-19.8	
-41.9	-152.6	27.0	-86.2	-322.3	-1813.1	191.8	-22.2	
-22.2	-214.1	14.7	-7.5	164.7	-1788.5	182.0	-14.8	
-64.0	-270.7	19.6	59.0	811.7	-1808.2	179.5	-44.4	
-108.3	-337.1	7.3	34.4	920.0	-1803.3	194.3	-22.2	
-137.8	-378.9	-5.0	51.6	428.0	-1768.8	199.2	-41.9	
-167.4	-401.1	-46.8	-0.1	228.7	-1722.1	206.6	-44.4	
-189.5	-398.6	-78.8	-46.8	105.7	-1690.1	199.2	-39.4	
-192.0	-388.8	-49.3	19.6	-69.0	-1697.5	179.5	-27.1	
-174.7	-359.2	-81.3	-27.1	-369.1	-1695.0	199.2	2.4	
-162.4	-310.0	-69.0	-135.4	-561.0	-1687.6	223.8	9.8	
-150.1	-265.8	-29.6	-100.9	-543.7	-1655.7	233.6	4.8	
-120.6	-221.5	-34.5	-76.3	-287.9	-1549.9	231.2	2.4	
-64.0	-184.6	-14.8	-51.7	-140.3	-1444.1	233.6	-2.5	
2.4	-142.8	-32.1	-44.4	125.4	-1129.2	223.8	-0.1	
59.0	-118.2	-66.5	-19.8	607.5	-489.6	211.5	-5.0	
122.9	-91.1	-56.7	-9.9	462.4	162.3	196.7	2.4	
213.9	-78.8	14.7	-34.5	29.4	666.6	194.3	12.2	
295.1	-39.4	31.9	-69.0	-162.4	1040.5	169.7	24.5	
334.5	-34.5	-0.1	-27.1	-132.9	1289.0	152.4	31.9	
368.9	-7.5	51.6	66.3	-19.8	1478.4	130.3	12.2	
364.0	4.8	73.7	68.8	-14.8	1635.8	110.6	9.8	
376.3	4.8	54.0	34.4	49.1	1726.8	93.4	17.1	
336.9	-34.5	39.3	34.4	145.1	1805.6	46.7	12.2	
309.9	-51.7	-7.5	39.3	100.8	1906.4	22.1	17.1	
282.8	-44.4	-54.2	22.1	103.2	2049.1	-2.5	24.5	
255.8	-76.3	-73.9	31.9	182.0	2199.2	-37.0	27.0	
245.9	-86.2	-51.7	54.0	-39.4	2364.0	-41.9	17.1	
206.6	-83.7	-44.4	24.5	22.1	2410.7	-51.7	24.5	
191.8	-120.6	-91.1	-39.4	541.1	2359.1	-22.2	9.8	
177.0	-172.3	-64.0	-91.1	366.5	2265.6	-17.3	17.1	
177.0	-209.2	-24.7	-37.0	-61.6	2201.6	2.4	17.1	
150.0	-228.9	-37.0	9.8	-260.8	2169.6	56.5	24.5	
93.4	-201.8	-73.9	17.1	-145.2	2135.2	88.5	9.8	
34.4	-177.2	-39.4	-0.1	12.2	2110.6	142.6	39.3	
-12.4	-160.0	17.1	-0.1	-29.6	2115.5	169.7	29.4	
-88.6	-184.6	27.0	14.7	-140.3	2105.7	186.9	24.5	
-169.8	-236.2	24.5	34.4	-46.8	2127.8	216.4	19.6	
-253.5	-297.7	17.1	19.6	145.1	2113.1	201.6	22.1	
-337.1	-351.9	49.1	31.9	162.3	2100.8	182.0	17.1	
-391.2	-450.3	36.8	49.1	-73.9	2049.1	147.5	36.8	
-430.6	-487.2	29.4	56.5	-223.9	1950.7	130.3	22.1	
-433.0	-519.1	17.1	34.4	-145.2	1825.2	125.4	9.8	
-408.4	-511.8	4.8	24.5	-157.5	1699.8	127.8	12.2	
-381.4	-465.0	-24.7	-29.6	-32.1	1539.9	127.8	7.3	
-406.0	-430.6	-32.1	-83.7	88.5	1392.3	115.5	9.8	
-425.7	-452.7	-19.8	-61.6	95.9	1269.3	113.1	2.4	
-408.4	-474.9	-14.8	-7.5	-56.7	1188.1	86.0	9.8	
-398.6	-521.6	-7.5	4.8	-305.1	1116.8	41.7	9.8	
-381.4	-533.9	-46.8	41.7	-497.0	1062.6	61.4	2.4	
-342.0	-526.5	-66.5	36.8	-501.9	1006.1	95.9	-9.9	
-310.0	-516.7	-44.4	36.8	-474.9	961.8	115.5	-2.5	
-270.7	-506.8	-22.2	39.3	-201.8	920.0	127.8	-5.0	
-260.8	-509.3	9.8	9.8	-91.1	873.2	125.4	-14.8	
-300.2	-531.4	9.8	-7.5	-378.9	836.3	108.2	-17.3	
-334.6	-524.1	7.3	-17.3	-332.2	811.7	95.9	-27.1	
-295.3	-536.4	31.9	-51.7	-140.3	804.3	88.5	-19.8	
-228.9	-524.1	49.1	-100.9	349.2	833.9	81.1	-19.8	
-123.1	-497.0	44.2	-71.4	654.3	856.0	86.0	-27.1	
-22.2	-465.0	46.7	-49.3	459.9	905.2	98.3	-29.6	
81.1	-477.3	51.6	-34.5	378.8	932.3	115.5	-41.9	
174.6	-497.0	73.7	-41.9	777.3	910.1	130.3	-44.4	
231.2	-516.7	36.8	-39.4	413.2	920.0	127.8	-51.7	
201.6	-526.5	2.4	-24.7	164.7	922.4	83.6	-44.4	
169.7	-529.0	2.4	-29.6	110.6	868.3	61.4	-41.9	
140.1	-561.0	-14.8	-27.1	110.6	836.3	49.1	-54.2	
88.5	-597.9	-59.1	-22.2	-41.9	757.6	34.4	-46.8	
93.4	-622.5	-71.4	-14.8	-123.1	686.3	39.3	-54.2	
71.3	-622.5	-51.7	-17.3	83.6	595.2	39.3	-73.9	
34.4	-666.7	-56.7	-17.3	218.9	472.2	44.2	-56.7	
46.7	-733.2	-71.4	-22.2	34.4	361.5	54.0	-49.3	
81.1	-765.1	-81.3	-22.2	-233.8	263.1	86.0	-56.7	
130.3	-794.7	-73.9	-27.1	-105.9	184.4	118.0	-64.0	
130.3	-797.1	-49.3	-2.5	167.2	127.8	142.6	-73.9	
147.5	-777.4	-32.1	-5.0	189.3	49.1	159.8	-73.9	
177.0	-804.5	-5.0	-19.8	140.1	-7.5	142.6	-71.4	
211.5	-836.5	34.4	-32.1	56.5	-81.3	125.4	-54.2	
228.7	-826.6	44.2	-49.3	-9.9	-182.1	130.3	-51.7	
238.5	-794.7	39.3	-46.8	-88.6	-263.3	132.8	-54.2	
275.4	-779.9	44.2	-51.7	-39.4	-366.6	113.1	-46.8	
312.3	-772.5	17.1	-64.0	7.3	-442.9	100.8	-39.4	
312.3	-730.7	-5.0	-49.3	-41.9	-546.2	110.6	-51.7	
346.8	-686.4	2.4	-37.0	-49.3	-634.8	137.7	-49.3	
341.9	-627.4	-9.9	-51.7	-27.1	-730.7	169.7	-51.7	
356.6	-531.4	4.8	-32.1	-71.4	-782.4	186.9	-54.2	
346.8	-445.3	-27.1	-32.1	-81.3	-838.9	177.0	-49.3	
327.1	-351.9	-34.5	-34.5	-54.2	-880.8	142.6	-41.9	
329.6	-275.6	-34.5	-34.5	-56.7	-895.5	81.1	-37.0	
322.2	-211.6	-44.4	-29.6	-61.6	-910.3	31.9	-49.3	
297.6	-310.0	-93.6	-24.7	-29.6	-927.5	7.3	-24.7	
290.2	-280.5	-69.0	-27.1	12.2	-920.1	-17.3	-29.6	
270.5	-172.3	-56.7	-9.9	118.0	-925.0	-0.1	-32.1	
270.5	-100.9	-34.5	4.8	105.7	-915.2	19.6	-22.2	
275.4	-0.1	-37.0	-7.5	61.4	-902.9	24.5	-24.7	
292.7	59.0	7.3	-5.0	-32.1	-922.6	51.6	-0.1	
307.4	76.2	56.5	-5.0	-76.3	-932.4	29.4	12.2	
295.1	54.0	44.2	4.8	-86.2	-947.2	14.7	7.3	
297.6	-132.9	54.0	9.8	-44.4	-971.8	4.8	-17.3	
300.0	-285.4	-22.2	12.2	-22.2	-957.0	4.8	-17.3	
336.9	-381.4	-9.9	14.7	-27.1	-939.8	2.4	-7.5	
339.4	-526.5	49.1	7.3	-34.5	-925.0	-29.6	12.2	
339.4	-711.0	36.8	4.8	-32.1	-893.1	-66.5	4.8	
361.5	-575.7	14.7	12.2	-46.8	-870.9	-115.7	19.6	
344.3	-349.4	-14.8	9.8	-61.6	-843.9	-150.1	39.3	
371.4	-108.3	-27.1	-9.9	-69.0	-821.7	-201.8	34.4	
361.5	152.4	-29.6	-5.0	-73.9	-792.2	-216.6	12.2	
359.1	479.6	-39.4	-5.0	-78.8	-775.0	-248.5	4.8	
383.7	605.1	-27.1	-7.5	-142.8	-738.1	-273.1	7.3	
388.6	580.5	-37.0	4.8	-76.3	-733.2	-329.7	29.4	
408.3	570.6	-64.0	-17.3	-37.0	-711.0	-339.6	34.4	
415.7	565.7	-76.3	-14.8	-34.5	-701.2	-346.9	36.8	
423.0	580.5	-81.3	-2.5	-27.1	-664.3	-346.9	41.7	
413.2	565.7	-81.3	2.4	-19.8	-647.1	-346.9	36.8	
437.8	469.8	-56.7	-0.1	-27.1	-632.3	-337.1	29.4	
477.2	373.8	-29.6	-14.8	-14.8	-612.6	-329.7	34.4	
447.6	312.3	-0.1	-9.9	-24.7	-595.4	-322.3	27.0	
437.8	275.4	19.6	-5.0	-9.9	-580.6	-327.3	27.0	
415.7	221.3	22.1	4.8	-27.1	-553.6	-329.7	29.4	
391.1	169.7	39.3	12.2	-66.5	-531.4	-312.5	31.9	
398.4	140.1	51.6	19.6	-19.8	-524.1	-302.7	59.0	
403.4	110.6	66.3	31.9	12.2	-474.9	-312.5	63.9	
371.4	137.7	54.0	14.7	61.4	-452.7	-307.6	36.8	
373.8	169.7	4.8	7.3	34.4	-425.7	-297.7	2.4	
339.4	194.3	-44.4	27.0	34.4	-393.7	-322.3	-22.2	
305.0	191.8	-14.8	51.6	12.2	-376.5	-332.2	-5.0	
277.9	159.8	-17.3	63.9	-140.3	-366.6	-344.5	22.1	
253.3	152.4	-46.8	2.4	-179.7	-337.1	-371.5	2.4	
228.7	201.6	-39.4	-83.7	-96.0	-315.0	-393.7	14.7	
238.5	245.9	-49.3	-9.9	-88.6	-292.8	-393.7	2.4	
216.4	309.9	-61.6	-5.0	-135.4	-265.8	-364.2	2.4	
196.7	346.8	-81.3	-56.7	-27.1	-268.2	-359.2	-9.9	
169.7	344.3	-83.7	-64.0	167.2	-246.1	-322.3	-9.9	
211.5	361.5	-51.7	-71.4	78.6	-236.2	-295.3	-14.8	
186.9	329.6	-14.8	-61.6	17.1	-211.6	-312.5	-12.4	
172.1	302.5	-19.8	-17.3	36.8	-184.6	-285.4	-9.9	
162.3	275.4	17.1	-34.5	-7.5	-177.2	-253.5	7.3	
105.7	327.1	46.7	-12.4	-49.3	-167.4	-233.8	-0.1	
34.4	324.6	9.8	2.4	-29.6	-155.1	-221.5	2.4	
-17.3	204.1	17.1	19.6	17.1	-169.8	-199.3	-2.5	
-59.1	172.1	27.0	2.4	44.2	-187.0	-189.5	4.8	
-120.6	142.6	29.4	-9.9	22.1	-184.6	-187.0	9.8	
-216.6	-83.7	22.1	-56.7	4.8	-209.2	-187.0	12.2	
-268.2	-263.3	19.6	-83.7	22.1	-231.3	-206.7	4.8	
-268.2	-366.6	-12.4	-37.0	9.8	-246.1	-206.7	-17.3	
-241.2	-413.4	-24.7	-9.9	-39.4	-260.8	-221.5	-14.8	
-246.1	-425.7	-51.7	-0.1	2.4	-280.5	-221.5	-24.7	
-263.3	-430.6	-54.2	-0.1	66.3	-305.1	-231.3	-14.8	
-268.2	-590.5	-76.3	-17.3	9.8	-327.3	-219.0	-7.5	
-231.3	-794.7	-76.3	-17.3	-61.6	-339.6	-221.5	7.3	
-223.9	-1008.7	-69.0	9.8	-211.6	-366.6	-199.3	14.7	
-145.2	-1099.7	-78.8	-5.0	-297.7	-388.8	-177.2	-9.9	
-113.2	-1092.3	-49.3	-51.7	-302.7	-410.9	-162.4	-27.1	
-142.8	-1107.1	-54.2	-54.2	-96.0	-428.1	-123.1	-27.1	
-157.5	-1003.8	-19.8	-24.7	71.3	-452.7	-86.2	-41.9	
-152.6	-971.8	-9.9	-14.8	282.8	-474.9	-29.6	-29.6	
-142.8	-907.8	9.8	-2.5	157.4	-487.2	14.7	-19.8	
-100.9	-750.4	22.1	-9.9	73.7	-511.8	56.5	-5.0	
-86.2	-718.4	14.7	-0.1	-44.4	-546.2	108.2	-5.0	
-103.4	-701.2	-0.1	-9.9	-128.0	-563.4	137.7	-14.8	
-137.8	-691.3	27.0	-12.4	-164.9	-588.0	145.1	-7.5	
-152.6	-639.7	34.4	-19.8	-98.5	-612.6	157.4	4.8	
-162.4	-531.4	36.8	-19.8	238.5	-629.8	157.4	4.8	
-152.6	-396.1	27.0	-29.6	238.5	-679.0	159.8	-5.0	
-135.4	-285.4	4.8	-34.5	-34.5	-706.1	135.2	-17.3	
-140.3	-128.0	-9.9	-34.5	-189.5	-747.9	122.9	-27.1	
-177.2	27.0	-39.4	-9.9	-206.7	-787.3	120.5	-34.5	
-189.5	93.4	-54.2	-14.8	100.8	-809.4	122.9	-22.2	
-167.4	86.0	-61.6	-19.8	130.3	-821.7	127.8	-29.6	
