时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),四元数0(),四元数1(),四元数2(),四元数3()
 11:26:12.140,e8:9e:2c:53:09:e3, 2024-07-06 22:00:15:805, 0.963, -0.03, -0.214, 1.343, 1.038, 0.977, -161.966, -78.514, 52.548, -39.308, -50.792, 41.475, 28.72, -0.38446, 0.64291, 0.4256, 0.50754,
 11:26:12.216,e8:9e:2c:53:09:e3, 2024-07-06 22:00:15:905, 0.962, -0.039, -0.211, 0.671, 1.16, 1.221, -161.647, -78.514, 51.833, -39.308, -50.792, 41.475, 28.72, -0.38446, 0.64291, 0.4256, 0.50754,
 11:26:12.352,e8:9e:2c:53:09:e3, 2024-07-06 22:00:16:005, 0.962, -0.037, -0.211, 2.197, 1.099, 0.61, -161.455, -78.525, 51.356, -39.308, -50.792, 41.475, 28.72, -0.38446, 0.64291, 0.4256, 0.50754,
 11:26:12.425,e8:9e:2c:53:09:e3, 2024-07-06 22:00:16:105, 0.962, -0.04, -0.21, 1.77, 0.977, 0.977, -161.257, -78.53, 50.922, -39.500, -50.675, 41.483, 28.72, -0.38446, 0.64291, 0.4256, 0.50754,
 11:26:12.530,e8:9e:2c:53:09:e3, 2024-07-06 22:00:16:205, 0.963, -0.042, -0.211, 1.709, 1.16, 1.16, -160.884, -78.525, 50.262, -39.500, -50.675, 41.483, 28.72, -0.38141, 0.64658, 0.41934, 0.51041,
 11:26:12.619,e8:9e:2c:53:09:e3, 2024-07-06 22:00:16:305, 0.963, -0.042, -0.21, 1.526, 1.16, 0.916, -160.609, -78.536, 49.702, -39.500, -50.675, 41.483, 28.72, -0.38141, 0.64658, 0.41934, 0.51041,
 11:26:12.742,e8:9e:2c:53:09:e3, 2024-07-06 22:00:16:405, 0.961, -0.041, -0.21, 1.953, 0.854, 0.977, -160.356, -78.536, 49.153, -39.550, -50.267, 41.350, 28.72, -0.37866, 0.6496, 0.41412, 0.51285,
 11:26:12.816,e8:9e:2c:53:09:e3, 2024-07-06 22:00:16:505, 0.963, -0.044, -0.209, 0.732, 0.916, 1.099, -160.181, -78.53, 48.636, -39.550, -50.267, 41.350, 28.72, -0.37866, 0.6496, 0.41412, 0.51285,
 11:26:12.935,e8:9e:2c:53:09:e3, 2024-07-06 22:00:16:605, 0.962, -0.043, -0.211, 1.16, 0.732, 1.221, -159.944, -78.497, 48.06, -39.550, -50.267, 41.350, 28.72, -0.37866, 0.6496, 0.41412, 0.51285,
 11:26:13.040,e8:9e:2c:53:09:e3, 2024-07-06 22:00:16:705, 0.961, -0.043, -0.21, 1.587, 0.671, 1.16, -159.725, -78.464, 47.494, -39.558, -50.267, 41.325, 28.72, -0.37866, 0.6496, 0.41412, 0.51285,
 11:26:13.145,e8:9e:2c:53:09:e3, 2024-07-06 22:00:16:805, 0.962, -0.046, -0.21, 1.892, 0.671, 1.038, -159.494, -78.431, 46.967, -39.558, -50.267, 41.325, 28.72, -0.37427, 0.65448, 0.4068, 0.51572,
 11:26:13.220,e8:9e:2c:53:09:e3, 2024-07-06 22:00:16:905, 0.962, -0.046, -0.212, 2.563, 0.427, 0.671, -159.318, -78.393, 46.571, -39.558, -50.267, 41.325, 28.72, -0.37427, 0.65448, 0.4068, 0.51572,
 11:26:13.341,e8:9e:2c:53:09:e3, 2024-07-06 22:00:17:005, 0.965, -0.047, -0.212, 2.502, 0.183, 0.488, -159.324, -78.333, 46.379, -39.600, -49.875, 41.892, 28.72, -0.37427, 0.65448, 0.4068, 0.51572,
 11:26:13.431,e8:9e:2c:53:09:e3, 2024-07-06 22:00:17:105, 0.961, -0.048, -0.216, 0.488, 0.427, 0.183, -159.456, -78.289, 46.252, -39.600, -49.875, 41.892, 28.72, -0.37134, 0.65738, 0.40338, 0.51682,
 11:26:13.549,e8:9e:2c:53:09:e3, 2024-07-06 22:00:17:205, 0.961, -0.043, -0.214, -0.793, 0.488, 1.465, -159.439, -78.239, 45.736, -39.600, -49.875, 41.892, 28.72, -0.37134, 0.65738, 0.40338, 0.51682,
 11:26:13.640,e8:9e:2c:53:09:e3, 2024-07-06 22:00:17:305, 0.961, -0.047, -0.215, 1.038, 0.305, 1.038, -159.34, -78.157, 45.176, -39.450, -50.217, 41.783, 28.72, -0.37134, 0.65738, 0.40338, 0.51682,
 11:26:13.746,e8:9e:2c:53:09:e3, 2024-07-06 22:00:17:405, 0.962, -0.05, -0.216, 2.136, 0.183, 0.549, -159.291, -78.102, 44.786, -39.450, -50.217, 41.783, 28.72, -0.36523, 0.66306, 0.39584, 0.51978,
 11:26:13.820,e8:9e:2c:53:09:e3, 2024-07-06 22:00:17:505, 0.961, -0.049, -0.219, 0.916, 0.793, 0.366, -159.335, -78.058, 44.599, -39.450, -50.217, 41.783, 28.72, -0.36523, 0.66306, 0.39584, 0.51978,
 11:26:13.940,e8:9e:2c:53:09:e3, 2024-07-06 22:00:17:605, 0.961, -0.049, -0.218, -0.61, 1.099, 0.427, -159.505, -78.063, 44.341, -39.417, -50.200, 41.567, 28.72, -0.36023, 0.66653, 0.39053, 0.5228,
 11:26:14.031,e8:9e:2c:53:09:e3, 2024-07-06 22:00:17:705, 0.961, -0.044, -0.216, 0.732, 1.099, 0.183, -159.686, -78.08, 44.099, -39.417, -50.200, 41.567, 28.72, -0.36023, 0.66653, 0.39053, 0.5228,
 11:26:14.152,e8:9e:2c:53:09:e3, 2024-07-06 22:00:17:805, 0.96, -0.044, -0.218, 1.099, 0.793, 0.61, -159.774, -78.096, 43.797, -39.417, -50.200, 41.567, 28.72, -0.36023, 0.66653, 0.39053, 0.5228,
 11:26:14.226,e8:9e:2c:53:09:e3, 2024-07-06 22:00:17:905, 0.961, -0.044, -0.218, 2.014, 0.671, 0.916, -159.675, -78.074, 43.38, -39.233, -50.283, 41.650, 28.72, -0.36023, 0.66653, 0.39053, 0.5228,
 11:26:14.345,e8:9e:2c:53:09:e3, 2024-07-06 22:00:18:005, 0.96, -0.047, -0.216, 1.892, 0.854, 0.854, -159.494, -78.052, 42.924, -39.233, -50.283, 41.650, 28.72, -0.35556, 0.67023, 0.38428, 0.52591,
 11:26:14.435,e8:9e:2c:53:09:e3, 2024-07-06 22:00:18:105, 0.961, -0.047, -0.217, 2.075, 0.793, 0.732, -159.329, -78.03, 42.501, -39.233, -50.283, 41.650, 28.72, -0.35556, 0.67023, 0.38428, 0.52591,
 11:26:14.555,e8:9e:2c:53:09:e3, 2024-07-06 22:00:18:205, 0.96, -0.045, -0.217, 1.77, 0.916, 0.61, -159.23, -78.014, 42.155, -39.342, -50.025, 41.817, 28.72, -0.35223, 0.67319, 0.3793, 0.52798,
 11:26:14.630,e8:9e:2c:53:09:e3, 2024-07-06 22:00:18:305, 0.96, -0.05, -0.217, 0.061, 1.038, 0.732, -159.219, -78.003, 41.77, -39.342, -50.025, 41.817, 28.72, -0.35223, 0.67319, 0.3793, 0.52798,
 11:26:14.766,e8:9e:2c:53:09:e3, 2024-07-06 22:00:18:405, 0.96, -0.049, -0.216, 1.16, 0.732, 0.549, -159.23, -77.992, 41.402, -39.342, -50.025, 41.817, 28.72, -0.35223, 0.67319, 0.3793, 0.52798,
 11:26:14.826,e8:9e:2c:53:09:e3, 2024-07-06 22:00:18:505, 0.96, -0.045, -0.219, 0.488, 1.038, 0.549, -159.296, -77.986, 41.133, -39.183, -50.233, 41.758, 28.72, -0.35223, 0.67319, 0.3793, 0.52798,
 11:26:14.964,e8:9e:2c:53:09:e3, 2024-07-06 22:00:18:605, 0.96, -0.048, -0.22, 1.404, 0.488, 0.732, -159.291, -77.97, 40.748, -39.183, -50.233, 41.758, 28.72, -0.34647, 0.67734, 0.37228, 0.53146,
 11:26:15.035,e8:9e:2c:53:09:e3, 2024-07-06 22:00:18:705, 0.96, -0.048, -0.218, 0.977, 1.038, 0.427, -159.373, -77.97, 40.452, -39.183, -50.233, 41.758, 28.72, -0.34647, 0.67734, 0.37228, 0.53146,
 11:26:15.156,e8:9e:2c:53:09:e3, 2024-07-06 22:00:18:805, 0.96, -0.046, -0.218, 1.282, 0.732, 0.488, -159.439, -77.97, 40.182, -39.192, -50.092, 41.608, 28.72, -0.34161, 0.68054, 0.36658, 0.53448,
 11:26:15.230,e8:9e:2c:53:09:e3, 2024-07-06 22:00:18:905, 0.961, -0.047, -0.217, 1.526, 0.854, 0.549, -159.461, -77.97, 39.875, -39.192, -50.092, 41.608, 28.72, -0.34161, 0.68054, 0.36658, 0.53448,
 11:26:15.349,e8:9e:2c:53:09:e3, 2024-07-06 22:00:19:005, 0.96, -0.048, -0.218, 2.625, 0.488, 0.549, -159.406, -77.953, 39.567, -39.192, -50.092, 41.608, 28.72, -0.34161, 0.68054, 0.36658, 0.53448,
 11:26:15.441,e8:9e:2c:53:09:e3, 2024-07-06 22:00:19:105, 0.961, -0.048, -0.218, 1.404, 0.854, 0.793, -159.357, -77.926, 39.249, -39.275, -50.208, 41.933, 28.72, -0.34161, 0.68054, 0.36658, 0.53448,
 11:26:15.560,e8:9e:2c:53:09:e3, 2024-07-06 22:00:19:205, 0.961, -0.047, -0.223, 0.854, 0.916, 0.793, -159.23, -77.904, 38.793, -39.275, -50.208, 41.933, 28.72, -0.33771, 0.68372, 0.36111, 0.53662,
 11:26:15.635,e8:9e:2c:53:09:e3, 2024-07-06 22:00:19:305, 0.96, -0.047, -0.219, 0.549, 0.916, 0.671, -159.225, -77.904, 38.359, -39.275, -50.208, 41.933, 28.72, -0.33771, 0.68372, 0.36111, 0.53662,
 11:26:15.770,e8:9e:2c:53:09:e3, 2024-07-06 22:00:19:405, 0.959, -0.049, -0.217, 1.221, 0.916, 0.916, -159.203, -77.91, 37.914, -39.283, -50.225, 41.958, 28.72, -0.33246, 0.68729, 0.35416, 0.53995,
 11:26:15.845,e8:9e:2c:53:09:e3, 2024-07-06 22:00:19:505, 0.959, -0.046, -0.22, 1.465, 1.099, 0.671, -159.142, -77.91, 37.513, -39.283, -50.225, 41.958, 28.72, -0.33246, 0.68729, 0.35416, 0.53995,
 11:26:15.965,e8:9e:2c:53:09:e3, 2024-07-06 22:00:19:605, 0.961, -0.048, -0.218, 2.136, 1.038, 0.671, -159.016, -77.932, 37.079, -39.283, -50.225, 41.958, 28.72, -0.33246, 0.68729, 0.35416, 0.53995,
 11:26:16.041,e8:9e:2c:53:09:e3, 2024-07-06 22:00:19:705, 0.96, -0.048, -0.218, 3.113, 0.549, 0.488, -158.868, -77.926, 36.722, -39.275, -49.942, 41.825, 28.72, -0.33246, 0.68729, 0.35416, 0.53995,
 11:26:16.175,e8:9e:2c:53:09:e3, 2024-07-06 22:00:19:805, 0.96, -0.05, -0.218, 2.991, 0.488, 0.244, -158.835, -77.904, 36.53, -39.275, -49.942, 41.825, 28.72, -0.32941, 0.68961, 0.34933, 0.54199,
 11:26:16.250,e8:9e:2c:53:09:e3, 2024-07-06 22:00:19:905, 0.96, -0.05, -0.22, 1.831, 0.732, 0.732, -158.78, -77.877, 36.238, -39.275, -49.942, 41.825, 28.72, -0.32941, 0.68961, 0.34933, 0.54199,
 11:26:16.373,e8:9e:2c:53:09:e3, 2024-07-06 22:00:20:005, 0.959, -0.052, -0.218, 1.404, 1.038, 0.61, -158.698, -77.866, 35.865, -39.325, -49.717, 41.992, 28.72, -0.32587, 0.6922, 0.34433, 0.54404,
 11:26:16.445,e8:9e:2c:53:09:e3, 2024-07-06 22:00:20:105, 0.961, -0.051, -0.219, 0.854, 1.099, 0.916, -158.61, -77.877, 35.414, -39.325, -49.717, 41.992, 28.72, -0.32587, 0.6922, 0.34433, 0.54404,
 11:26:16.565,e8:9e:2c:53:09:e3, 2024-07-06 22:00:20:205, 0.96, -0.05, -0.218, 0.244, 1.221, 0.854, -158.5, -77.882, 34.909, -39.325, -49.717, 41.992, 28.72, -0.32587, 0.6922, 0.34433, 0.54404,
 11:26:16.685,e8:9e:2c:53:09:e3, 2024-07-06 22:00:20:305, 0.959, -0.054, -0.219, 1.038, 1.038, 0.916, -158.362, -77.888, 34.371, -39.350, -49.692, 41.608, 28.72, -0.32587, 0.6922, 0.34433, 0.54404,
 11:26:16.760,e8:9e:2c:53:09:e3, 2024-07-06 22:00:20:405, 0.96, -0.051, -0.219, 2.136, 0.977, 0.549, -158.253, -77.893, 33.964, -39.350, -49.692, 41.608, 28.72, -0.32059, 0.69577, 0.33646, 0.54755,
 11:26:16.850,e8:9e:2c:53:09:e3, 2024-07-06 22:00:20:505, 0.96, -0.05, -0.219, 2.197, 0.916, 0.549, -158.181, -77.899, 33.662, -39.350, -49.692, 41.608, 28.72, -0.32059, 0.69577, 0.33646, 0.54755,
 11:26:16.970,e8:9e:2c:53:09:e3, 2024-07-06 22:00:20:605, 0.959, -0.053, -0.218, 1.831, 0.732, 0.427, -158.165, -77.899, 33.376, -39.058, -49.658, 42.000, 28.72, -0.31741, 0.69778, 0.33221, 0.54941,
 11:26:17.045,e8:9e:2c:53:09:e3, 2024-07-06 22:00:20:705, 0.96, -0.051, -0.219, 1.221, 0.793, 0.671, -158.181, -77.888, 33.091, -39.058, -49.658, 42.000, 28.72, -0.31741, 0.69778, 0.33221, 0.54941,
 11:26:17.165,e8:9e:2c:53:09:e3, 2024-07-06 22:00:20:805, 0.96, -0.051, -0.22, 0.244, 0.793, 0.793, -158.181, -77.877, 32.651, -39.058, -49.658, 42.000, 28.72, -0.31741, 0.69778, 0.33221, 0.54941,
 11:26:17.256,e8:9e:2c:53:09:e3, 2024-07-06 22:00:20:905, 0.959, -0.049, -0.219, -0.122, 0.916, 0.977, -158.192, -77.866, 32.184, -39.192, -49.650, 42.083, 28.72, -0.31741, 0.69778, 0.33221, 0.54941,
 11:26:17.375,e8:9e:2c:53:09:e3, 2024-07-06 22:00:21:005, 0.959, -0.05, -0.218, 0.488, 0.977, 0.549, -158.258, -77.866, 31.783, -39.192, -49.650, 42.083, 28.72, -0.31015, 0.70218, 0.32324, 0.55331,
 11:26:17.465,e8:9e:2c:53:09:e3, 2024-07-06 22:00:21:105, 0.96, -0.05, -0.217, 1.465, 0.916, 0.671, -158.291, -77.877, 31.454, -39.192, -49.650, 42.083, 28.72, -0.31015, 0.70218, 0.32324, 0.55331,
 11:26:17.570,e8:9e:2c:53:09:e3, 2024-07-06 22:00:21:205, 0.96, -0.052, -0.218, 2.319, 0.732, 0.793, -158.198, -77.855, 31.097, -39.167, -49.658, 41.975, 28.72, -0.3064, 0.70462, 0.31805, 0.5553,
 11:26:17.660,e8:9e:2c:53:09:e3, 2024-07-06 22:00:21:305, 0.959, -0.05, -0.218, 2.441, 0.671, 0.549, -158.099, -77.838, 30.773, -39.167, -49.658, 41.975, 28.72, -0.3064, 0.70462, 0.31805, 0.5553,
 11:26:17.796,e8:9e:2c:53:09:e3, 2024-07-06 22:00:21:405, 0.959, -0.053, -0.219, 1.953, 0.732, 0.732, -158.033, -77.822, 30.432, -39.167, -49.658, 41.975, 28.72, -0.3064, 0.70462, 0.31805, 0.5553,
 11:26:17.856,e8:9e:2c:53:09:e3, 2024-07-06 22:00:21:505, 0.96, -0.054, -0.219, 1.221, 0.793, 0.61, -157.983, -77.811, 30.064, -39.242, -49.542, 41.875, 28.72, -0.3064, 0.70462, 0.31805, 0.5553,
 11:26:17.977,e8:9e:2c:53:09:e3, 2024-07-06 22:00:21:605, 0.959, -0.054, -0.219, 0.427, 0.916, 0.732, -158.011, -77.811, 29.691, -39.242, -49.542, 41.875, 28.72, -0.30161, 0.70752, 0.31174, 0.5578,
 11:26:18.082,e8:9e:2c:53:09:e3, 2024-07-06 22:00:21:705, 0.96, -0.055, -0.218, 1.343, 0.793, 0.732, -158.005, -77.805, 29.284, -39.242, -49.542, 41.875, 28.72, -0.30161, 0.70752, 0.31174, 0.5578,
 11:26:18.185,e8:9e:2c:53:09:e3, 2024-07-06 22:00:21:805, 0.96, -0.051, -0.219, 1.892, 0.732, 0.671, -157.961, -77.794, 28.954, -39.200, -49.717, 42.083, 28.72, -0.29694, 0.71036, 0.30563, 0.56009,
 11:26:18.261,e8:9e:2c:53:09:e3, 2024-07-06 22:00:21:905, 0.96, -0.054, -0.22, 1.587, 0.793, 0.549, -157.939, -77.778, 28.641, -39.200, -49.717, 42.083, 28.72, -0.29694, 0.71036, 0.30563, 0.56009,
 11:26:18.380,e8:9e:2c:53:09:e3, 2024-07-06 22:00:22:005, 0.96, -0.055, -0.22, 1.099, 0.977, 0.427, -157.967, -77.772, 28.35, -39.200, -49.717, 42.083, 28.72, -0.29694, 0.71036, 0.30563, 0.56009,
 11:26:18.457,e8:9e:2c:53:09:e3, 2024-07-06 22:00:22:105, 0.959, -0.051, -0.221, 1.038, 0.854, 0.549, -158.044, -77.772, 28.059, -39.058, -49.608, 41.850, 28.72, -0.29694, 0.71036, 0.30563, 0.56009,
 11:26:18.575,e8:9e:2c:53:09:e3, 2024-07-06 22:00:22:205, 0.961, -0.051, -0.221, 1.038, 0.977, 0.427, -158.121, -77.778, 27.773, -39.058, -49.608, 41.850, 28.72, -0.29141, 0.7132, 0.29916, 0.56287,
 11:26:18.665,e8:9e:2c:53:09:e3, 2024-07-06 22:00:22:305, 0.957, -0.052, -0.22, 1.404, 0.671, 0.549, -158.165, -77.767, 27.504, -39.058, -49.608, 41.850, 28.72, -0.29141, 0.7132, 0.29916, 0.56287,
 11:26:18.801,e8:9e:2c:53:09:e3, 2024-07-06 22:00:22:405, 0.959, -0.053, -0.219, 1.648, 0.427, 0.671, -158.176, -77.728, 27.224, -39.125, -49.567, 42.042, 28.72, -0.28738, 0.71567, 0.29437, 0.56433,
 11:26:18.861,e8:9e:2c:53:09:e3, 2024-07-06 22:00:22:505, 0.959, -0.051, -0.224, 1.465, 0.61, 0.61, -158.209, -77.684, 26.988, -39.125, -49.567, 42.042, 28.72, -0.28738, 0.71567, 0.29437, 0.56433,
 11:26:18.980,e8:9e:2c:53:09:e3, 2024-07-06 22:00:22:605, 0.959, -0.051, -0.222, 0.61, 0.732, 0.61, -158.242, -77.684, 26.625, -39.125, -49.567, 42.042, 28.72, -0.28738, 0.71567, 0.29437, 0.56433,
 11:26:19.070,e8:9e:2c:53:09:e3, 2024-07-06 22:00:22:705, 0.959, -0.051, -0.224, -0.427, 1.221, 0.427, -158.346, -77.684, 26.285, -39.092, -49.758, 42.333, 28.72, -0.28738, 0.71567, 0.29437, 0.56433,
 11:26:19.191,e8:9e:2c:53:09:e3, 2024-07-06 22:00:22:805, 0.96, -0.051, -0.221, 0.61, 1.221, 0.305, -158.522, -77.717, 26.032, -39.092, -49.758, 42.333, 28.72, -0.27966, 0.71921, 0.28564, 0.56818,
 11:26:19.265,e8:9e:2c:53:09:e3, 2024-07-06 22:00:22:905, 0.959, -0.049, -0.22, 0.854, 1.221, 0.061, -158.676, -77.756, 25.801, -39.092, -49.758, 42.333, 28.72, -0.27966, 0.71921, 0.28564, 0.56818,
 11:26:19.385,e8:9e:2c:53:09:e3, 2024-07-06 22:00:23:005, 0.959, -0.05, -0.22, 0.549, 1.282, 0.183, -158.868, -77.8, 25.642, -39.025, -49.925, 41.933, 28.72, -0.2746, 0.72086, 0.28043, 0.57114,
 11:26:19.476,e8:9e:2c:53:09:e3, 2024-07-06 22:00:23:105, 0.961, -0.048, -0.22, 1.221, 1.099, 0.366, -159, -77.838, 25.411, -39.025, -49.925, 41.933, 28.72, -0.2746, 0.72086, 0.28043, 0.57114,
 11:26:19.595,e8:9e:2c:53:09:e3, 2024-07-06 22:00:23:205, 0.96, -0.047, -0.219, 1.099, 1.099, 0.366, -159.099, -77.866, 25.148, -39.025, -49.925, 41.933, 28.72, -0.2746, 0.72086, 0.28043, 0.57114,
 11:26:19.686,e8:9e:2c:53:09:e3, 2024-07-06 22:00:23:305, 0.96, -0.047, -0.218, 1.282, 0.977, 0.366, -159.203, -77.888, 24.895, -39.025, -50.125, 41.850, 28.72, -0.2746, 0.72086, 0.28043, 0.57114,
 11:26:19.792,e8:9e:2c:53:09:e3, 2024-07-06 22:00:23:405, 0.961, -0.048, -0.218, 1.221, 0.916, 0.549, -159.247, -77.899, 24.609, -39.025, -50.125, 41.850, 28.72, -0.26877, 0.72314, 0.27383, 0.57419,
 11:26:19.880,e8:9e:2c:53:09:e3, 2024-07-06 22:00:23:505, 0.96, -0.047, -0.219, 1.465, 0.916, 0.671, -159.236, -77.899, 24.258, -39.025, -50.125, 41.850, 28.72, -0.26877, 0.72314, 0.27383, 0.57419,
 11:26:20.000,e8:9e:2c:53:09:e3, 2024-07-06 22:00:23:605, 0.96, -0.048, -0.219, 1.587, 0.793, 0.671, -159.197, -77.899, 23.917, -39.017, -50.100, 41.725, 28.72, -0.26425, 0.72537, 0.26785, 0.57632,
 11:26:20.091,e8:9e:2c:53:09:e3, 2024-07-06 22:00:23:705, 0.96, -0.05, -0.218, 1.587, 0.854, 0.732, -159.126, -77.893, 23.489, -39.017, -50.100, 41.725, 28.72, -0.26425, 0.72537, 0.26785, 0.57632,
 11:26:20.196,e8:9e:2c:53:09:e3, 2024-07-06 22:00:23:805, 0.959, -0.05, -0.219, 1.953, 0.793, 0.732, -159.027, -77.882, 23.093, -39.017, -50.100, 41.725, 28.72, -0.26425, 0.72537, 0.26785, 0.57632,
 11:26:20.271,e8:9e:2c:53:09:e3, 2024-07-06 22:00:23:905, 0.96, -0.047, -0.219, 0.793, 0.854, 0.854, -159, -77.877, 22.709, -39.075, -50.100, 42.133, 28.72, -0.26425, 0.72537, 0.26785, 0.57632,
 11:26:20.390,e8:9e:2c:53:09:e3, 2024-07-06 22:00:24:005, 0.959, -0.049, -0.221, 1.709, 0.671, 0.671, -158.917, -77.849, 22.308, -39.075, -50.100, 42.133, 28.72, -0.25894, 0.72818, 0.2605, 0.57855,
 11:26:20.480,e8:9e:2c:53:09:e3, 2024-07-06 22:00:24:105, 0.959, -0.048, -0.219, 1.099, 0.854, 0.732, -158.873, -77.844, 21.918, -39.075, -50.100, 42.133, 28.72, -0.25894, 0.72818, 0.2605, 0.57855,
 11:26:20.601,e8:9e:2c:53:09:e3, 2024-07-06 22:00:24:205, 0.96, -0.048, -0.221, 1.343, 0.854, 0.732, -158.862, -77.833, 21.566, -39.000, -49.833, 41.775, 28.72, -0.25439, 0.73041, 0.25446, 0.58047,
 11:26:20.675,e8:9e:2c:53:09:e3, 2024-07-06 22:00:24:305, 0.96, -0.051, -0.221, 1.709, 0.916, 0.671, -158.791, -77.827, 21.16, -39.000, -49.833, 41.775, 28.72, -0.25439, 0.73041, 0.25446, 0.58047,
 11:26:20.796,e8:9e:2c:53:09:e3, 2024-07-06 22:00:24:405, 0.96, -0.05, -0.22, 1.831, 0.916, 0.488, -158.736, -77.827, 20.803, -39.000, -49.833, 41.775, 28.72, -0.25439, 0.73041, 0.25446, 0.58047,
 11:26:20.887,e8:9e:2c:53:09:e3, 2024-07-06 22:00:24:505, 0.96, -0.05, -0.221, 1.16, 0.854, 0.732, -158.698, -77.827, 20.451, -39.000, -49.883, 41.792, 28.72, -0.25439, 0.73041, 0.25446, 0.58047,
 11:26:21.005,e8:9e:2c:53:09:e3, 2024-07-06 22:00:24:605, 0.96, -0.051, -0.219, 1.587, 0.854, 0.732, -158.648, -77.827, 20.05, -39.000, -49.883, 41.792, 28.72, -0.24921, 0.73273, 0.24747, 0.58279,
 11:26:21.081,e8:9e:2c:53:09:e3, 2024-07-06 22:00:24:705, 0.96, -0.049, -0.22, 1.587, 0.793, 0.854, -158.533, -77.822, 19.627, -39.000, -49.883, 41.792, 28.72, -0.24921, 0.73273, 0.24747, 0.58279,
 11:26:21.200,e8:9e:2c:53:09:e3, 2024-07-06 22:00:24:805, 0.96, -0.051, -0.221, 1.221, 0.916, 0.793, -158.406, -77.811, 19.144, -39.217, -49.742, 42.092, 28.72, -0.24509, 0.73471, 0.2413, 0.58463,
 11:26:21.290,e8:9e:2c:53:09:e3, 2024-07-06 22:00:24:905, 0.96, -0.052, -0.218, 1.77, 0.793, 0.793, -158.297, -77.805, 18.693, -39.217, -49.742, 42.092, 28.72, -0.24509, 0.73471, 0.2413, 0.58463,
 11:26:21.396,e8:9e:2c:53:09:e3, 2024-07-06 22:00:25:005, 0.959, -0.054, -0.22, 2.38, 0.671, 0.732, -158.176, -77.783, 18.298, -39.267, -49.583, 42.217, 28.72, -0.24509, 0.73471, 0.2413, 0.58463,
 11:26:21.486,e8:9e:2c:53:09:e3, 2024-07-06 22:00:25:105, 0.958, -0.054, -0.219, 2.93, 0.488, 0.549, -158.06, -77.75, 17.99, -39.267, -49.583, 42.217, 28.72, -0.24252, 0.73624, 0.23727, 0.58542,
 11:26:21.606,e8:9e:2c:53:09:e3, 2024-07-06 22:00:25:205, 0.959, -0.051, -0.221, 1.038, 0.671, 0.977, -158.06, -77.712, 17.71, -39.267, -49.583, 42.217, 28.72, -0.24252, 0.73624, 0.23727, 0.58542,
 11:26:21.680,e8:9e:2c:53:09:e3, 2024-07-06 22:00:25:305, 0.959, -0.055, -0.222, 2.136, 0.366, 0.977, -157.879, -77.662, 17.216, -39.017, -49.308, 42.408, 28.72, -0.24252, 0.73624, 0.23727, 0.58542,
 11:26:21.803,e8:9e:2c:53:09:e3, 2024-07-06 22:00:25:405, 0.959, -0.056, -0.221, 1.587, 0.488, 0.732, -157.78, -77.624, 16.82, -39.017, -49.308, 42.408, 28.72, -0.23831, 0.73874, 0.23108, 0.58646,
 11:26:21.891,e8:9e:2c:53:09:e3, 2024-07-06 22:00:25:505, 0.958, -0.055, -0.224, 1.953, 0.488, 1.038, -157.67, -77.569, 16.414, -39.017, -49.308, 42.408, 28.72, -0.23831, 0.73874, 0.23108, 0.58646,
 11:26:22.010,e8:9e:2c:53:09:e3, 2024-07-06 22:00:25:605, 0.959, -0.057, -0.224, 2.258, 0.61, 0.916, -157.5, -77.525, 15.969, -38.967, -49.125, 42.467, 28.72, -0.23508, 0.74081, 0.22574, 0.58725,
 11:26:22.085,e8:9e:2c:53:09:e3, 2024-07-06 22:00:25:705, 0.958, -0.059, -0.223, 2.38, 0.671, 0.488, -157.374, -77.503, 15.606, -38.967, -49.125, 42.467, 28.72, -0.23508, 0.74081, 0.22574, 0.58725,
 11:26:22.205,e8:9e:2c:53:09:e3, 2024-07-06 22:00:25:805, 0.958, -0.055, -0.224, 1.099, 0.793, 0.61, -157.445, -77.498, 15.342, -38.967, -49.125, 42.467, 28.72, -0.23508, 0.74081, 0.22574, 0.58725,
 11:26:22.296,e8:9e:2c:53:09:e3, 2024-07-06 22:00:25:905, 0.958, -0.057, -0.225, 1.282, 0.671, 0.671, -157.434, -77.476, 14.963, -39.083, -49.108, 42.783, 28.72, -0.23508, 0.74081, 0.22574, 0.58725,
 11:26:22.415,e8:9e:2c:53:09:e3, 2024-07-06 22:00:26:005, 0.959, -0.057, -0.223, 1.221, 0.732, 0.366, -157.495, -77.465, 14.694, -39.083, -49.108, 42.783, 28.72, -0.22928, 0.74319, 0.21875, 0.58917,
 11:26:22.491,e8:9e:2c:53:09:e3, 2024-07-06 22:00:26:105, 0.958, -0.059, -0.225, 0.671, 0.61, 0.427, -157.648, -77.443, 14.507, -39.083, -49.108, 42.783, 28.72, -0.22928, 0.74319, 0.21875, 0.58917,
 11:26:22.625,e8:9e:2c:53:09:e3, 2024-07-06 22:00:26:205, 0.959, -0.058, -0.227, 0.61, 0.549, 0.549, -157.808, -77.421, 14.249, -39.025, -49.250, 42.650, 28.72, -0.22928, 0.74319, 0.21875, 0.58917,
