时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),四元数0(),四元数1(),四元数2(),四元数3()
 11:21:26.357,e8:9e:2c:53:09:e3, 2024-07-06 21:55:32:105, 0.959, 0.075, -0.223, -2.38, 3.784, -10.01, 169.942, -71.873, 124.843, -36.142, -57.025, 40.300, 29.05, -0.52145, 0.38351, 0.71252, 0.2706,
 11:21:26.477,e8:9e:2c:53:09:e3, 2024-07-06 21:55:32:205, 0.971, 0.104, -0.178, -6.958, 8.179, -13.855, 164.015, -72.493, 127.183, -36.142, -57.025, 40.300, 29.05, -0.47565, 0.42783, 0.68002, 0.35806,
 11:21:26.553,e8:9e:2c:53:09:e3, 2024-07-06 21:55:32:305, 1.017, 0.099, -0.252, -10.681, 13.306, -13, 158.577, -73.048, 129.051, -36.142, -57.025, 40.300, 29.05, -0.47565, 0.42783, 0.68002, 0.35806,
 11:21:26.673,e8:9e:2c:53:09:e3, 2024-07-06 21:55:32:405, 1.305, 0.166, -0.171, -13.733, 42.603, -36.438, 143.871, -74.641, 140.466, -28.942, -64.058, 31.150, 29.05, -0.45905, 0.41168, 0.63187, 0.46948,
 11:21:26.767,e8:9e:2c:53:09:e3, 2024-07-06 21:55:32:505, 1.227, 0.062, -0.208, -41.992, 66.895, -58.289, 114.033, -74.778, 167.234, -28.942, -64.058, 31.150, 29.05, -0.45905, 0.41168, 0.63187, 0.46948,
 11:21:26.882,e8:9e:2c:53:09:e3, 2024-07-06 21:55:32:605, 0.46, 0.084, -0.232, -12.817, 74.158, -120.3, 84.413, -67.418, -163.905, -28.942, -64.058, 31.150, 29.05, -0.45905, 0.41168, 0.63187, 0.46948,
 11:21:26.957,e8:9e:2c:53:09:e3, 2024-07-06 21:55:32:705, 0.377, 0.16, -0.027, -96.558, 25.208, -46.631, 77.305, -56.58, -153.402, -14.125, -81.608, 10.833, 29.05, -0.45905, 0.41168, 0.63187, 0.46948,
 11:21:27.078,e8:9e:2c:53:09:e3, 2024-07-06 21:55:32:805, 1.196, 0.032, -0.114, 12.878, -69.275, 122.07, 83.161, -60.496, -153.567, -14.125, -81.608, 10.833, 29.05, -0.46887, 0.23053, 0.64011, 0.56317,
 11:21:27.153,e8:9e:2c:53:09:e3, 2024-07-06 21:55:32:905, 1.565, 0.185, -0.03, 30.273, -130.92, 188.904, 116.938, -76.174, 174.023, -14.125, -81.608, 10.833, 29.05, -0.46887, 0.23053, 0.64011, 0.56317,
 11:21:27.272,e8:9e:2c:53:09:e3, 2024-07-06 21:55:33:005, 1.204, 0.79, -0.023, 97.9, -101.807, 137.512, -159.752, -69.84, 97.927, -41.683, -52.850, 36.775, 29.05, -0.52545, 0.45663, 0.68695, 0.20822,
 11:21:27.362,e8:9e:2c:53:09:e3, 2024-07-06 21:55:33:105, 0.891, 0.764, 0.3, 15.564, 26.245, -67.871, -153.325, -66.78, 96.224, -41.683, -52.850, 36.775, 29.05, -0.52545, 0.45663, 0.68695, 0.20822,
 11:21:27.484,e8:9e:2c:53:09:e3, 2024-07-06 21:55:33:205, 0.983, 0.03, -0.189, 23.193, 9.949, -56.641, -167.3, -71.307, 111.506, -41.683, -52.850, 36.775, 29.05, -0.52545, 0.45663, 0.68695, 0.20822,
 11:21:27.559,e8:9e:2c:53:09:e3, 2024-07-06 21:55:33:305, 0.997, 0.026, -0.168, -2.991, 3.052, -28.931, 178.748, -73.845, 128.073, -39.692, -48.842, 45.733, 29.05, -0.52545, 0.45663, 0.68695, 0.20822,
 11:21:27.677,e8:9e:2c:53:09:e3, 2024-07-06 21:55:33:405, 0.969, 0.107, -0.237, 7.568, -6.104, -12.756, 171.996, -74.037, 140.18, -39.692, -48.842, 45.733, 29.05, -0.54575, 0.31067, 0.73453, 0.25687,
 11:21:27.769,e8:9e:2c:53:09:e3, 2024-07-06 21:55:33:505, 0.961, 0.088, -0.212, -11.597, 1.709, -3.906, 169.371, -74.048, 146.766, -39.692, -48.842, 45.733, 29.05, -0.54575, 0.31067, 0.73453, 0.25687,
 11:21:27.887,e8:9e:2c:53:09:e3, 2024-07-06 21:55:33:605, 0.983, 0.069, -0.202, -11.108, 7.568, -5.005, 166.553, -74.745, 153.6, -36.733, -59.092, 38.758, 29.05, -0.57465, 0.22635, 0.75522, 0.21924,
 11:21:27.977,e8:9e:2c:53:09:e3, 2024-07-06 21:55:33:705, 0.986, 0.099, -0.185, -5.981, 16.418, -12.817, 161.296, -75.745, 163.152, -36.733, -59.092, 38.758, 29.05, -0.57465, 0.22635, 0.75522, 0.21924,
 11:21:28.098,e8:9e:2c:53:09:e3, 2024-07-06 21:55:33:805, 1.243, 0.122, -0.225, -7.751, 37.781, -26.672, 148.925, -77.338, -179.758, -36.733, -59.092, 38.758, 29.05, -0.57465, 0.22635, 0.75522, 0.21924,
 11:21:28.159,e8:9e:2c:53:09:e3, 2024-07-06 21:55:33:905, 1.413, 0.024, -0.367, -25.818, 73.12, -55.786, 113.813, -77.838, -140.79, -28.992, -68.825, 24.350, 29.05, -0.57465, 0.22635, 0.75522, 0.21924,
 11:21:28.292,e8:9e:2c:53:09:e3, 2024-07-06 21:55:34:005, 0.556, -0.18, -0.125, -51.331, 89.783, -97.107, 79.113, -70.06, -105.09, -28.992, -68.825, 24.350, 29.05, -0.67307, 0.03442, 0.68661, 0.27246,
 11:21:28.368,e8:9e:2c:53:09:e3, 2024-07-06 21:55:34:105, 0.473, 0.28, -0.088, -51.208, 36.011, -67.261, 68.511, -60.255, -101.937, -28.992, -68.825, 24.350, 29.05, -0.67307, 0.03442, 0.68661, 0.27246,
 11:21:28.487,e8:9e:2c:53:09:e3, 2024-07-06 21:55:34:205, 1.092, -0.207, 0.034, 8.606, -68.176, 86.609, 62.792, -66.11, -106.534, -23.533, -79.808, 8.917, 29.05, -0.64874, 0.18018, 0.66516, 0.32266,
 11:21:28.564,e8:9e:2c:53:09:e3, 2024-07-06 21:55:34:305, 1.51, 0.16, -0.022, 46.692, -113.098, 150.818, 90.467, -82.524, -131.918, -23.533, -79.808, 8.917, 29.05, -0.64874, 0.18018, 0.66516, 0.32266,
 11:21:28.728,e8:9e:2c:53:09:e3, 2024-07-06 21:55:34:405, 1.138, 0.408, -0.085, 117.676, -105.286, 123.352, -144.229, -75.394, 107.693, -23.533, -79.808, 8.917, 29.05, -0.64874, 0.18018, 0.66516, 0.32266,
 11:21:28.773,e8:9e:2c:53:09:e3, 2024-07-06 21:55:34:505, 1.293, 0.546, 0.247, -0.549, -5.554, -9.155, -132.737, -67.681, 106.853, -23.533, -79.808, 8.917, 29.05, -0.64874, 0.18018, 0.66516, 0.32266,
 11:21:28.893,e8:9e:2c:53:09:e3, 2024-07-06 21:55:34:605, 0.927, 0.034, -0.143, 19.104, 13.428, -66.162, -136.439, -74.279, 115.642, -40.983, -37.417, 47.850, 29.05, -0.63821, 0.173, 0.74854, 0.04834,
 11:21:28.968,e8:9e:2c:53:09:e3, 2024-07-06 21:55:34:705, 0.942, 0.145, -0.143, -11.841, 17.7, -41.26, -153.973, -79.53, 133.237, -40.983, -37.417, 47.850, 29.05, -0.63821, 0.173, 0.74854, 0.04834,
 11:21:29.087,e8:9e:2c:53:09:e3, 2024-07-06 21:55:34:805, 0.975, 0.097, -0.254, -0.732, -7.324, -18.127, -171.019, -80.338, 143.344, -39.075, -48.858, 45.833, 29.05, -0.61444, 0.21912, 0.73615, 0.17999,
 11:21:29.178,e8:9e:2c:53:09:e3, 2024-07-06 21:55:34:905, 0.954, 0.063, -0.273, -24.292, -0.61, -8.667, 179.495, -79.497, 145.662, -39.075, -48.858, 45.833, 29.05, -0.61444, 0.21912, 0.73615, 0.17999,
 11:21:29.313,e8:9e:2c:53:09:e3, 2024-07-06 21:55:35:005, 0.96, 0.104, -0.188, -12.878, 13.55, -13.672, 170.947, -79.98, 147.651, -39.075, -48.858, 45.833, 29.05, -0.61444, 0.21912, 0.73615, 0.17999,
 11:21:29.372,e8:9e:2c:53:09:e3, 2024-07-06 21:55:35:105, 0.994, 0.118, -0.144, -5.737, 10.498, -10.071, 161.713, -80.618, 150.925, -35.708, -61.517, 36.517, 29.05, -0.61444, 0.21912, 0.73615, 0.17999,
 11:21:29.492,e8:9e:2c:53:09:e3, 2024-07-06 21:55:35:205, 1.08, 0.116, -0.219, -7.629, 23.132, -17.029, 151.386, -81.255, 156.022, -35.708, -61.517, 36.517, 29.05, -0.57941, 0.30753, 0.68887, 0.30829,
 11:21:29.583,e8:9e:2c:53:09:e3, 2024-07-06 21:55:35:305, 1.472, 0.15, -0.208, -20.325, 60.12, -53.711, 116.301, -81.606, -173.798, -35.708, -61.517, 36.517, 29.05, -0.57941, 0.30753, 0.68887, 0.30829,
 11:21:29.702,e8:9e:2c:53:09:e3, 2024-07-06 21:55:35:405, 0.964, 0.125, -0.077, -49.255, 81.543, -84.839, 76.893, -75.471, -138.461, -26.283, -72.808, 21.292, 29.05, -0.57263, 0.2269, 0.6106, 0.49768,
 11:21:29.777,e8:9e:2c:53:09:e3, 2024-07-06 21:55:35:505, 0.242, 0.553, -0.171, -29.48, 50.293, -106.445, 66.044, -64.396, -128.551, -26.283, -72.808, 21.292, 29.05, -0.57263, 0.2269, 0.6106, 0.49768,
 11:21:29.897,e8:9e:2c:53:09:e3, 2024-07-06 21:55:35:605, 0.882, -0.342, 0.006, 1.099, -33.569, 36.499, 62.93, -61.309, -128.216, -26.283, -72.808, 21.292, 29.05, -0.57263, 0.2269, 0.6106, 0.49768,
 11:21:29.987,e8:9e:2c:53:09:e3, 2024-07-06 21:55:35:705, 1.307, -0.023, 0.052, 37.842, -92.651, 147.644, 75.987, -74.553, -136.082, -33.358, -74.283, 15.900, 29.05, -0.57263, 0.2269, 0.6106, 0.49768,
 11:21:30.108,e8:9e:2c:53:09:e3, 2024-07-06 21:55:35:805, 1.292, 0.257, -0.017, 114.258, -111.816, 146.606, -172.068, -82.886, 116.411, -33.358, -74.283, 15.900, 29.05, -0.58688, 0.35416, 0.65671, 0.31427,
 11:21:30.183,e8:9e:2c:53:09:e3, 2024-07-06 21:55:35:905, 1.001, 0.809, 0.037, 32.104, -57.251, 65.918, -135.879, -71.312, 96.191, -33.358, -74.283, 15.900, 29.05, -0.58688, 0.35416, 0.65671, 0.31427,
 11:21:30.302,e8:9e:2c:53:09:e3, 2024-07-06 21:55:36:005, 0.955, -0.376, 0.041, -47.241, 26.245, -46.692, -139.191, -73.998, 102.134, -40.450, -39.158, 46.917, 29.05, -0.62701, 0.25156, 0.72528, 0.13202,
 11:21:30.377,e8:9e:2c:53:09:e3, 2024-07-06 21:55:36:105, 0.987, 0.333, -0.223, -12.146, 25.452, -54.81, -151.392, -79.354, 122.119, -40.450, -39.158, 46.917, 29.05, -0.62701, 0.25156, 0.72528, 0.13202,
 11:21:30.513,e8:9e:2c:53:09:e3, 2024-07-06 21:55:36:205, 1.004, 0.045, -0.068, -4.517, -5.005, -22.095, -166.646, -81.909, 143.454, -40.450, -39.158, 46.917, 29.05, -0.62701, 0.25156, 0.72528, 0.13202,
 11:21:30.588,e8:9e:2c:53:09:e3, 2024-07-06 21:55:36:305, 0.956, 0.07, -0.269, -7.507, -7.629, -8.118, -176.572, -81.337, 159.34, -37.358, -52.858, 44.967, 29.05, -0.62701, 0.25156, 0.72528, 0.13202,
 11:21:30.708,e8:9e:2c:53:09:e3, 2024-07-06 21:55:36:405, 0.958, 0.057, -0.24, -7.568, 12.939, -16.357, 173.738, -81.947, 175.21, -37.358, -52.858, 44.967, 29.05, -0.65121, 0.07254, 0.75201, 0.07074,
 11:21:30.797,e8:9e:2c:53:09:e3, 2024-07-06 21:55:36:505, 0.983, 0.127, -0.189, -10.193, 11.414, -12.024, 156.693, -82.897, -161.73, -37.358, -52.858, 44.967, 29.05, -0.65121, 0.07254, 0.75201, 0.07074,
 11:21:30.902,e8:9e:2c:53:09:e3, 2024-07-06 21:55:36:605, 0.992, 0.143, -0.181, -8.057, 18.372, -14.465, 137.642, -83.287, -136.538, -34.817, -62.525, 35.625, 29.05, -0.68774, -0.07367, 0.72211, 0.0047,
 11:21:30.992,e8:9e:2c:53:09:e3, 2024-07-06 21:55:36:705, 1.223, 0.16, -0.19, -15.32, 37.537, -27.161, 107.353, -82.689, -100.327, -34.817, -62.525, 35.625, 29.05, -0.68774, -0.07367, 0.72211, 0.0047,
 11:21:31.112,e8:9e:2c:53:09:e3, 2024-07-06 21:55:36:805, 1.125, 0.045, -0.134, -24.17, 59.937, -47.852, 75.048, -78.799, -66.66, -34.817, -62.525, 35.625, 29.05, -0.68774, -0.07367, 0.72211, 0.0047,
 11:21:31.188,e8:9e:2c:53:09:e3, 2024-07-06 21:55:36:905, 1.014, 0.192, -0.058, -65.43, 70.129, -66.04, 56.074, -71.268, -57.585, -24.842, -75.350, 17.117, 29.05, -0.68774, -0.07367, 0.72211, 0.0047,
 11:21:31.325,e8:9e:2c:53:09:e3, 2024-07-06 21:55:37:005, 0.394, 0.559, -0.1, -8.118, 49.622, -96.924, 52.817, -61.864, -62.095, -24.842, -75.350, 17.117, 29.05, -0.77597, -0.08688, 0.59448, 0.19186,
 11:21:31.384,e8:9e:2c:53:09:e3, 2024-07-06 21:55:37:105, 0.773, -0.276, -0.062, 6.714, -8.118, 37.598, 48.192, -58.854, -65.5, -24.842, -75.350, 17.117, 29.05, -0.77597, -0.08688, 0.59448, 0.19186,
 11:21:31.517,e8:9e:2c:53:09:e3, 2024-07-06 21:55:37:205, 1.547, -0.175, -0.029, 69.946, -100.647, 141.052, 47.56, -71.823, -60.573, -28.150, -77.158, 12.883, 29.05, -0.71896, 0.02301, 0.6926, 0.05276,
 11:21:31.592,e8:9e:2c:53:09:e3, 2024-07-06 21:55:37:305, 1.217, 0.369, 0.014, 56.03, -130.615, 179.81, -120.311, -86.364, 114.313, -28.150, -77.158, 12.883, 29.05, -0.71896, 0.02301, 0.6926, 0.05276,
 11:21:31.713,e8:9e:2c:53:09:e3, 2024-07-06 21:55:37:405, 0.813, 1.225, 0.501, 55.725, -28.198, 7.141, -119.097, -74.295, 124.113, -28.150, -77.158, 12.883, 29.05, -0.71896, 0.02301, 0.6926, 0.05276,
 11:21:31.787,e8:9e:2c:53:09:e3, 2024-07-06 21:55:37:505, 0.962, 0.09, -0.079, 7.935, 11.169, -40.955, -121.382, -81.14, 134.275, -39.558, -41.292, 47.658, 29.05, -0.71896, 0.02301, 0.6926, 0.05276,
 11:21:31.907,e8:9e:2c:53:09:e3, 2024-07-06 21:55:37:605, 0.975, 0.017, -0.177, -13.55, -7.385, -17.273, -133.929, -84.38, 150.815, -39.558, -41.292, 47.658, 29.05, -0.67111, -0.08252, 0.72601, -0.12485,
 11:21:31.998,e8:9e:2c:53:09:e3, 2024-07-06 21:55:37:705, 0.963, 0.094, -0.208, -15.625, -2.747, -11.536, -153.918, -85.496, 175.27, -39.558, -41.292, 47.658, 29.05, -0.67111, -0.08252, 0.72601, -0.12485,
 11:21:32.134,e8:9e:2c:53:09:e3, 2024-07-06 21:55:37:805, 0.961, 0.074, -0.214, -12.085, -1.953, -2.014, -168.706, -85.82, -164.927, -37.042, -52.408, 45.442, 29.05, -0.65872, -0.18668, 0.70697, -0.17697,
 11:21:32.193,e8:9e:2c:53:09:e3, 2024-07-06 21:55:37:905, 0.983, 0.072, -0.241, -7.141, 3.845, -7.507, 176.946, -86.155, -145.168, -37.042, -52.408, 45.442, 29.05, -0.65872, -0.18668, 0.70697, -0.17697,
 11:21:32.312,e8:9e:2c:53:09:e3, 2024-07-06 21:55:38:005, 1, 0.106, -0.203, -7.935, 17.944, -20.447, 136.967, -86.473, -99.602, -37.042, -52.408, 45.442, 29.05, -0.65872, -0.18668, 0.70697, -0.17697,
 11:21:32.389,e8:9e:2c:53:09:e3, 2024-07-06 21:55:38:105, 1.1, 0.17, -0.188, -15.869, 27.832, -23.499, 95.658, -84.727, -52.471, -32.442, -62.683, 34.525, 29.05, -0.65872, -0.18668, 0.70697, -0.17697,
 11:21:32.523,e8:9e:2c:53:09:e3, 2024-07-06 21:55:38:205, 1.368, 0.085, -0.273, -37.17, 56.03, -42.419, 67.961, -80.392, -20.709, -32.442, -62.683, 34.525, 29.05, -0.6861, -0.32236, 0.60602, -0.24078,
 11:21:32.599,e8:9e:2c:53:09:e3, 2024-07-06 21:55:38:305, 1.005, 0.127, -0.007, -48.828, 78.186, -75.623, 55.415, -71.488, -5.054, -32.442, -62.683, 34.525, 29.05, -0.6861, -0.32236, 0.60602, -0.24078,
 11:21:32.719,e8:9e:2c:53:09:e3, 2024-07-06 21:55:38:405, 0.292, 0.424, -0.124, 27.954, 60.181, -108.154, 49.005, -60.991, -7.861, -24.075, -75.083, 18.050, 29.05, -0.80737, -0.33301, 0.46921, -0.13049,
 11:21:32.793,e8:9e:2c:53:09:e3, 2024-07-06 21:55:38:505, 0.66, -0.494, -0.028, -84.167, -5.371, 21.973, 46.642, -55.629, -14.7, -24.075, -75.083, 18.050, 29.05, -0.80737, -0.33301, 0.46921, -0.13049,
 11:21:32.927,e8:9e:2c:53:09:e3, 2024-07-06 21:55:38:605, 1.475, -0.123, -0.085, 10.315, -105.103, 148.56, 41.353, -67.67, -10.668, -28.142, -77.225, 12.700, 29.05, -0.72159, -0.20251, 0.63266, -0.19479,
 11:21:33.002,e8:9e:2c:53:09:e3, 2024-07-06 21:55:38:705, 1.3, 0.234, 0.053, 28.259, -145.203, 182.617, -51.844, -86.127, 84.309, -28.142, -77.225, 12.700, 29.05, -0.72159, -0.20251, 0.63266, -0.19479,
 11:21:33.123,e8:9e:2c:53:09:e3, 2024-07-06 21:55:38:805, 1.495, 0.929, 0.339, 88.196, -46.692, 33.325, -114.664, -74.537, 159.263, -28.142, -77.225, 12.700, 29.05, -0.72159, -0.20251, 0.63266, -0.19479,
 11:21:33.199,e8:9e:2c:53:09:e3, 2024-07-06 21:55:38:905, 0.952, 0.254, -0.241, 57.19, 10.376, -88.379, -122.767, -80.151, 169.777, -40.292, -41.875, 46.433, 29.05, -0.72159, -0.20251, 0.63266, -0.19479,
 11:21:33.334,e8:9e:2c:53:09:e3, 2024-07-06 21:55:39:005, 0.984, 0.08, -0.08, -3.052, 9.644, -35.156, -157.006, -86.984, -157.484, -40.292, -41.875, 46.433, 29.05, -0.63324, -0.27328, 0.67041, -0.27344,
 11:21:33.409,e8:9e:2c:53:09:e3, 2024-07-06 21:55:39:105, 0.967, 0.087, -0.205, -11.841, -7.019, -11.963, 159.868, -86.666, -113.395, -40.292, -41.875, 46.433, 29.05, -0.63324, -0.27328, 0.67041, -0.27344,
 11:21:33.527,e8:9e:2c:53:09:e3, 2024-07-06 21:55:39:205, 0.952, 0.144, -0.201, -4.517, -0.427, -1.221, 148.59, -85.842, -99.888, -37.825, -54.167, 43.033, 29.05, -0.6264, -0.32312, 0.65329, -0.27621,
 11:21:33.603,e8:9e:2c:53:09:e3, 2024-07-06 21:55:39:305, 0.991, 0.124, -0.165, -2.808, 1.465, 1.404, 143.712, -85.529, -92.565, -37.825, -54.167, 43.033, 29.05, -0.6264, -0.32312, 0.65329, -0.27621,
 11:21:33.723,e8:9e:2c:53:09:e3, 2024-07-06 21:55:39:405, 0.997, 0.1, -0.183, -1.465, 6.409, -2.319, 141.07, -85.336, -86.874, -37.825, -54.167, 43.033, 29.05, -0.6264, -0.32312, 0.65329, -0.27621,
 11:21:33.800,e8:9e:2c:53:09:e3, 2024-07-06 21:55:39:505, 1.438, 0.046, -0.247, -0.549, 46.753, -32.593, 105.974, -84.842, -48.373, -36.392, -62.133, 33.883, 29.05, -0.6264, -0.32312, 0.65329, -0.27621,
 11:21:33.933,e8:9e:2c:53:09:e3, 2024-07-06 21:55:39:605, 1.033, 0.146, -0.196, -60.852, 70.801, -84.778, 66.204, -76.723, -6.575, -36.392, -62.133, 33.883, 29.05, -0.67224, -0.3967, 0.54712, -0.30209,
 11:21:34.008,e8:9e:2c:53:09:e3, 2024-07-06 21:55:39:705, 0.312, 0.327, -0.208, -37.048, 58.35, -97.351, 59.244, -64.72, 1.747, -36.392, -62.133, 33.883, 29.05, -0.67224, -0.3967, 0.54712, -0.30209,
 11:21:34.127,e8:9e:2c:53:09:e3, 2024-07-06 21:55:39:805, 0.794, -0.341, 0.04, -59.509, -7.507, 22.4, 56.036, -59.562, 3.279, -23.783, -79.633, 10.983, 29.05, -0.73456, -0.38525, 0.49243, -0.2634,
 11:21:34.203,e8:9e:2c:53:09:e3, 2024-07-06 21:55:39:905, 1.387, -0.036, 0.073, 35.278, -85.205, 130.127, 54.327, -72.026, 1.291, -23.783, -79.633, 10.983, 29.05, -0.73456, -0.38525, 0.49243, -0.2634,
 11:21:34.337,e8:9e:2c:53:09:e3, 2024-07-06 21:55:40:005, 1.18, 0.148, -0.193, 93.079, -118.286, 141.541, -132.715, -88.934, -167.316, -23.783, -79.633, 10.983, 29.05, -0.73456, -0.38525, 0.49243, -0.2634,
 11:21:34.414,e8:9e:2c:53:09:e3, 2024-07-06 21:55:40:105, 1.018, 0.533, 0.021, 25.879, -47.913, 67.322, -126.985, -74.092, -166.569, -40.833, -36.483, 46.958, 29.05, -0.73456, -0.38525, 0.49243, -0.2634,
 11:21:34.533,e8:9e:2c:53:09:e3, 2024-07-06 21:55:40:205, 1.04, 0.031, -0.113, -17.395, 33.325, -67.139, -123.607, -74.872, -162.57, -40.833, -36.483, 46.958, 29.05, -0.46973, -0.38461, 0.65448, -0.4505,
 11:21:34.609,e8:9e:2c:53:09:e3, 2024-07-06 21:55:40:305, 0.961, 0, -0.199, 37.048, 24.78, -72.144, -132.314, -81.535, -153.55, -40.833, -36.483, 46.958, 29.05, -0.46973, -0.38461, 0.65448, -0.4505,
 11:21:34.728,e8:9e:2c:53:09:e3, 2024-07-06 21:55:40:405, 0.984, 0.014, -0.092, -1.343, 5.31, -31.372, -166.509, -85.891, -123.706, -39.383, -45.458, 46.092, 29.05, -0.57022, -0.40982, 0.6073, -0.37143,
 11:21:34.817,e8:9e:2c:53:09:e3, 2024-07-06 21:55:40:505, 0.964, 0.024, -0.192, -4.028, -3.174, -15.93, 162.653, -85.408, -96.422, -39.383, -45.458, 46.092, 29.05, -0.57022, -0.40982, 0.6073, -0.37143,
 11:21:34.939,e8:9e:2c:53:09:e3, 2024-07-06 21:55:40:605, 0.966, 0.099, -0.217, -6.042, 2.197, -11.108, 151.243, -84.463, -88.072, -39.383, -45.458, 46.092, 29.05, -0.57022, -0.40982, 0.6073, -0.37143,
 11:21:35.013,e8:9e:2c:53:09:e3, 2024-07-06 21:55:40:705, 0.984, 0.131, -0.181, -16.785, 3.54, -4.578, 144.102, -84.012, -84.611, -37.208, -57.775, 40.975, 29.05, -0.57022, -0.40982, 0.6073, -0.37143,
 11:21:35.148,e8:9e:2c:53:09:e3, 2024-07-06 21:55:40:805, 1.007, 0.104, -0.218, -16.174, 17.151, -11.536, 134.374, -83.848, -78.547, -37.208, -57.775, 40.975, 29.05, -0.61035, -0.36923, 0.63455, -0.29727,
 11:21:35.222,e8:9e:2c:53:09:e3, 2024-07-06 21:55:40:905, 1.281, 0.134, -0.187, -14.404, 43.213, -32.288, 104.474, -83.167, -51.4, -37.208, -57.775, 40.975, 29.05, -0.61035, -0.36923, 0.63455, -0.29727,
 11:21:35.342,e8:9e:2c:53:09:e3, 2024-07-06 21:55:41:005, 1.206, 0.125, -0.2, -14.404, 67.261, -56.274, 73.586, -78.338, -21.204, -32.058, -68.817, 25.625, 29.05, -0.7149, -0.37253, 0.53973, -0.24225,
 11:21:35.418,e8:9e:2c:53:09:e3, 2024-07-06 21:55:41:105, 0.689, -0.175, -0.179, -18.494, 73.853, -100.281, 60.48, -68.895, -8.097, -32.058, -68.817, 25.625, 29.05, -0.7149, -0.37253, 0.53973, -0.24225,
 11:21:35.537,e8:9e:2c:53:09:e3, 2024-07-06 21:55:41:205, 0.364, 0.363, -0.058, -25.94, 41.321, -86.975, 61.864, -57.48, -5.493, -32.058, -68.817, 25.625, 29.05, -0.7149, -0.37253, 0.53973, -0.24225,
 11:21:35.613,e8:9e:2c:53:09:e3, 2024-07-06 21:55:41:305, 1.151, -0.067, -0.146, 49.744, -59.448, 87.585, 66.209, -59.337, -3.746, -24.558, -77.342, 17.158, 29.05, -0.7149, -0.37253, 0.53973, -0.24225,
 11:21:35.762,e8:9e:2c:53:09:e3, 2024-07-06 21:55:41:405, 1.503, 0.132, 0.028, 28.381, -107.788, 177.429, 85.776, -76.871, -16.04, -24.558, -77.342, 17.158, 29.05, -0.61362, -0.46243, 0.53778, -0.3468,
 11:21:35.823,e8:9e:2c:53:09:e3, 2024-07-06 21:55:41:505, 1.24, 0.797, 0.019, 124.573, -79.834, 131.836, -157.516, -79.085, -119.531, -24.558, -77.342, 17.158, 29.05, -0.61362, -0.46243, 0.53778, -0.3468,
 11:21:35.943,e8:9e:2c:53:09:e3, 2024-07-06 21:55:41:605, 0.944, 0.937, 0.392, -9.827, 21.301, -52.368, -149.293, -77.673, -120.223, -39.825, -36.333, 48.200, 29.05, -0.44489, -0.54303, 0.52914, -0.47653,
 11:21:36.036,e8:9e:2c:53:09:e3, 2024-07-06 21:55:41:705, 0.96, 0.123, -0.257, -0.916, 7.141, -46.448, -179.116, -81.766, -87.182, -39.825, -36.333, 48.200, 29.05, -0.44489, -0.54303, 0.52914, -0.47653,
 11:21:36.137,e8:9e:2c:53:09:e3, 2024-07-06 21:55:41:805, 0.982, 0.042, -0.219, -5.432, -5.615, -16.052, 155.572, -81.947, -56.602, -39.825, -36.333, 48.200, 29.05, -0.44489, -0.54303, 0.52914, -0.47653,
 11:21:36.229,e8:9e:2c:53:09:e3, 2024-07-06 21:55:41:905, 0.949, 0.147, -0.218, -2.441, -0.977, -7.324, 148.969, -81.019, -44.121, -36.400, -48.417, 47.475, 29.05, -0.44489, -0.54303, 0.52914, -0.47653,
 11:21:36.350,e8:9e:2c:53:09:e3, 2024-07-06 21:55:42:005, 0.957, 0.095, -0.194, -8.118, -0.977, -1.038, 145.563, -80.689, -34.739, -36.400, -48.417, 47.475, 29.05, -0.40231, -0.63538, 0.40359, -0.521,
 11:21:36.423,e8:9e:2c:53:09:e3, 2024-07-06 21:55:42:105, 0.984, 0.09, -0.226, -4.578, -3.235, 0.427, 144.377, -80.316, -27.691, -36.400, -48.417, 47.475, 29.05, -0.40231, -0.63538, 0.40359, -0.521,
 11:21:36.543,e8:9e:2c:53:09:e3, 2024-07-06 21:55:42:205, 0.979, 0.083, -0.261, -2.625, 11.536, -10.803, 141.048, -80.063, -18.446, -35.500, -54.592, 44.392, 29.05, -0.34064, -0.68652, 0.28928, -0.57346,
 11:21:36.647,e8:9e:2c:53:09:e3, 2024-07-06 21:55:42:305, 1.05, 0.138, -0.211, -16.541, 31.311, -23.376, 123.635, -79.783, 4.565, -35.500, -54.592, 44.392, 29.05, -0.34064, -0.68652, 0.28928, -0.57346,
 11:21:36.753,e8:9e:2c:53:09:e3, 2024-07-06 21:55:42:405, 1.094, 0.133, -0.173, -14.587, 45.654, -33.63, 98.509, -77.926, 34.651, -34.658, -64.117, 33.000, 29.05, -0.34064, -0.68652, 0.28928, -0.57346,
 11:21:36.828,e8:9e:2c:53:09:e3, 2024-07-06 21:55:42:505, 1.075, 0.184, 0.006, -22.522, 53.101, -48.157, 80.321, -73.251, 58.074, -34.658, -64.117, 33.000, 29.05, -0.35095, -0.6712, 0.13641, -0.63843,
