ÓÒ¹ÉÖ±¼¡	ÓÒ¹É¶þÍ·¼¡	×óëÖÇ°¼¡	ÓÒëÖÇ°¼¡	×óëè³¦¼¡	×ó¹ÉÖ±¼¡	×ó¹É¶þ	ÓÒëè³¦¼¡	
9.8	17.1	4.8	24.5	36.8	1185.6	-98.5	265.6	
44.2	-9.9	-12.4	7.3	135.2	1200.4	-96.0	-59.1	
71.3	-22.2	9.8	46.7	132.8	1163.5	-103.4	-98.5	
108.2	-59.1	24.5	19.6	152.4	1114.3	-128.0	142.6	
110.6	-76.3	34.4	-19.8	140.1	1035.6	-137.8	213.9	
140.1	-78.8	31.9	-34.5	71.3	986.4	-155.1	44.2	
177.0	-100.9	7.3	-9.9	83.6	895.4	-160.0	-211.6	
213.9	-113.2	-0.1	2.4	78.6	801.9	-177.2	-570.8	
231.2	-142.8	-7.5	-22.2	27.0	710.9	-184.6	-573.3	
263.1	-160.0	-12.4	-39.4	-103.4	619.8	-199.3	-634.8	
275.4	-172.3	-29.6	-69.0	-98.5	516.5	-211.6	-406.0	
285.3	-177.2	-34.5	-100.9	-22.2	423.0	-196.9	295.1	
285.3	-194.4	-29.6	-91.1	46.7	319.7	-182.1	846.2	
282.8	-201.8	-27.1	-46.8	83.6	236.1	-162.4	523.9	
273.0	-221.5	-51.7	-39.4	-41.9	145.1	-135.4	346.8	
255.8	-219.0	-27.1	-29.6	-71.4	86.0	-120.6	290.2	
238.5	-226.4	24.5	-32.1	-46.8	-24.7	-96.0	186.9	
218.9	-216.6	9.8	-44.4	-2.5	-123.1	-69.0	147.5	
204.1	-209.2	4.8	-46.8	12.2	-152.6	-49.3	93.4	
186.9	-221.5	27.0	-37.0	-46.8	-162.4	-27.1	-14.8	
152.4	-221.5	46.7	-34.5	-135.4	-204.3	-9.9	-2.5	
135.2	-214.1	44.2	-24.7	-71.4	-283.0	-5.0	-51.7	
118.0	-201.8	46.7	-7.5	-108.3	-474.9	-2.5	-41.9	
103.2	-194.4	61.4	-22.2	-98.5	-686.4	-9.9	61.4	
73.7	-196.9	68.8	-5.0	-64.0	-934.9	-14.8	73.7	
61.4	-184.6	34.4	-12.4	34.4	-1126.8	-7.5	63.9	
39.3	-187.0	-54.2	-37.0	-27.1	-1210.4	-2.5	-103.4	
19.6	-194.4	-9.9	-46.8	36.8	-1323.6	-22.2	-226.4	
-9.9	-184.6	-0.1	-24.7	19.6	-1412.1	-44.4	-324.8	
-32.1	-182.1	-24.7	-41.9	-12.4	-1461.3	-27.1	-354.3	
-59.1	-164.9	-39.4	-46.8	71.3	-1530.2	-46.8	-361.7	
-66.5	-157.5	-64.0	-56.7	12.2	-1604.0	-64.0	-150.1	
-81.3	-169.8	-142.8	-46.8	-59.1	-1741.8	-76.3	63.9	
-81.3	-162.4	-96.0	-34.5	-34.5	-1877.1	-78.8	162.3	
-100.9	-157.5	-59.1	-27.1	4.8	-1990.2	-81.3	275.4	
-110.8	-135.4	-69.0	-7.5	-0.1	-2049.3	-71.4	297.6	
-123.1	-135.4	-69.0	2.4	-14.8	-2009.9	-61.6	199.2	
-123.1	-113.2	-17.3	2.4	-27.1	-1982.8	-59.1	137.7	
-140.3	-120.6	17.1	-2.5	7.3	-1975.5	-71.4	108.2	
-150.1	-110.8	24.5	-17.3	110.6	-1931.2	-73.9	56.5	
-142.8	-123.1	19.6	-2.5	78.6	-1795.9	-64.0	27.0	
-145.2	-118.2	46.7	-24.7	7.3	-1668.0	-61.6	19.6	
-162.4	-108.3	41.7	-24.7	-100.9	-1537.6	-69.0	7.3	
-155.1	-96.0	17.1	-24.7	-132.9	-1362.9	-78.8	4.8	
-172.3	-105.9	-37.0	-12.4	-123.1	-1237.5	-86.2	9.8	
-177.2	-113.2	-78.8	-22.2	-160.0	-1112.0	-103.4	2.4	
-162.4	-98.5	-91.1	-17.3	-179.7	-1013.6	-108.3	-9.9	
-174.7	-105.9	-81.3	-14.8	-81.3	-969.3	-110.8	-5.0	
-172.3	-91.1	-91.1	-19.8	-14.8	-910.3	-100.9	-19.8	
-169.8	-93.6	-69.0	-19.8	-123.1	-829.1	-105.9	-34.5	
-157.5	-88.6	-54.2	-27.1	-59.1	-789.7	-113.2	-32.1	
-147.7	-83.7	-51.7	-27.1	-59.1	-708.6	-118.2	-46.8	
-140.3	-81.3	-69.0	-19.8	54.0	-624.9	-120.6	-29.6	
-150.1	-98.5	-76.3	-27.1	287.7	-556.0	-110.8	-37.0	
-142.8	-93.6	-56.7	-14.8	250.8	-445.3	-88.6	-34.5	
-132.9	-93.6	-61.6	-0.1	132.8	-366.6	-78.8	-46.8	
-150.1	-88.6	-59.1	7.3	68.8	-292.8	-59.1	-27.1	
-135.4	-69.0	-51.7	-0.1	31.9	-248.5	-44.4	-27.1	
-147.7	-64.0	-0.1	-17.3	-59.1	-105.9	-41.9	-17.3	
-142.8	-59.1	34.4	-32.1	-49.3	100.8	-44.4	2.4	
-135.4	-54.2	36.8	-61.6	71.3	292.7	-32.1	-2.5	
-152.6	-54.2	2.4	-41.9	115.5	415.7	-17.3	14.7	
-140.3	-34.5	-5.0	-22.2	-27.1	570.6	-32.1	17.1	
-137.8	-32.1	2.4	-24.7	-108.3	828.9	-41.9	2.4	
-142.8	-27.1	2.4	-22.2	-49.3	1025.7	-73.9	12.2	
-120.6	-37.0	-9.9	-37.0	-22.2	1200.4	-132.9	-17.3	
-132.9	-29.6	-27.1	-49.3	-56.7	1394.7	-221.5	-44.4	
-113.2	-7.5	-49.3	-61.6	-93.6	1532.5	-292.8	-81.3	
-123.1	-2.5	-34.5	-39.4	-130.5	1626.0	-374.0	-27.1	
-123.1	9.8	12.2	-14.8	-46.8	1665.3	-457.6	14.7	
-147.7	4.8	24.5	29.4	-56.7	1776.0	-548.7	9.8	
-155.1	14.7	-2.5	61.4	-152.6	1849.8	-634.8	12.2	
-160.0	9.8	-44.4	41.7	19.6	1940.9	-703.6	22.1	
-157.5	2.4	-64.0	-61.6	113.1	1995.0	-775.0	-19.8	
-152.6	-9.9	-49.3	-76.3	83.6	2014.7	-804.5	-27.1	
-162.4	-17.3	-44.4	-93.6	78.6	2056.5	-838.9	-12.4	
-150.1	-32.1	-17.3	-37.0	-2.5	2093.4	-843.9	-7.5	
-169.8	-46.8	-2.5	14.7	-113.2	2063.9	-861.1	-12.4	
-194.4	-59.1	17.1	27.0	-135.4	2029.4	-883.2	-5.0	
-214.1	-71.4	41.7	-39.4	39.3	1935.9	-890.6	2.4	
-199.3	-78.8	73.7	-81.3	162.3	1864.6	-861.1	-17.3	
-182.1	-71.4	61.4	-76.3	154.9	1758.8	-760.2	2.4	
-150.1	-93.6	63.9	-59.1	51.6	1579.2	-656.9	-19.8	
-115.7	-93.6	46.7	-44.4	41.7	1416.9	-556.0	-5.0	
-83.7	-118.2	29.4	-9.9	-2.5	1276.7	-482.2	-34.5	
-29.6	-120.6	17.1	-9.9	-59.1	1143.8	-401.1	-32.1	
7.3	-105.9	4.8	-51.7	-73.9	1001.1	-319.9	-2.5	
73.7	-110.8	-5.0	-110.8	-54.2	873.2	-243.6	14.7	
127.8	-108.3	-24.7	-189.5	-29.6	737.9	-196.9	31.9	
191.8	-91.1	-51.7	-152.6	17.1	543.6	-150.1	-5.0	
211.5	-81.3	-59.1	-56.7	-14.8	393.5	-120.6	-19.8	
213.9	-69.0	-46.8	-24.7	-76.3	147.5	-108.3	-24.7	
191.8	-56.7	-71.4	-41.9	-128.0	-98.5	-96.0	-14.8	
147.5	-49.3	-71.4	-34.5	-83.7	-292.8	-93.6	-27.1	
140.1	-41.9	-49.3	-49.3	-29.6	-408.4	-96.0	-27.1	
127.8	-12.4	-51.7	-71.4	22.1	-583.1	-78.8	-5.0	
98.3	2.4	-22.2	-61.6	113.1	-720.9	-66.5	4.8	
86.0	34.4	9.8	-46.8	90.9	-843.9	-78.8	4.8	
63.9	27.0	54.0	-29.6	34.4	-989.0	-66.5	14.7	
54.0	39.3	19.6	-34.5	12.2	-1153.8	-66.5	-2.5	
56.5	36.8	22.1	-44.4	-29.6	-1281.7	-78.8	9.8	
49.1	-5.0	14.7	-39.4	-54.2	-1439.2	-93.6	17.1	
41.7	-49.3	46.7	-32.1	-2.5	-1535.1	-110.8	4.8	
39.3	-64.0	22.1	-44.4	-19.8	-1643.4	-140.3	12.2	
31.9	-86.2	22.1	-32.1	-83.7	-1727.0	-172.3	-2.5	
36.8	-98.5	34.4	-0.1	-160.0	-1788.5	-184.6	-0.1	
29.4	-91.1	46.7	39.3	-81.3	-1862.3	-199.3	-17.3	
46.7	-91.1	-2.5	46.7	-17.3	-1911.5	-194.4	-17.3	
49.1	-76.3	-27.1	49.1	-49.3	-1995.1	-189.5	-7.5	
41.7	-51.7	-34.5	103.2	12.2	-2039.4	-147.7	-29.6	
34.4	-39.4	-81.3	54.0	108.2	-2115.7	-125.5	-51.7	
34.4	-34.5	-46.8	140.1	31.9	-2184.6	-118.2	-46.8	
24.5	-44.4	-66.5	213.9	46.7	-2233.8	-172.3	-46.8	
7.3	-14.8	-39.4	118.0	108.2	-2290.3	-233.8	-39.4	
-17.3	-14.8	-27.1	-32.1	145.1	-2324.8	-366.6	-27.1	
-66.5	-7.5	-39.4	-108.3	-54.2	-2300.2	-457.6	-9.9	
-118.2	-14.8	-56.7	-130.5	-211.6	-2258.4	-398.6	-2.5	
-157.5	-5.0	-29.6	2.4	-115.7	-2211.6	-51.7	-12.4	
-204.3	17.1	-5.0	-56.7	-14.8	-2118.1	265.6	-7.5	
-219.0	36.8	24.5	-135.4	34.4	-2049.3	430.4	7.3	
-204.3	68.8	4.8	-135.4	29.4	-1987.8	496.8	-14.8	
-206.7	115.5	9.8	-98.5	-66.5	-1921.3	553.4	-37.0	
-211.6	130.3	29.4	-39.4	-91.1	-1862.3	644.4	-39.4	
-223.9	147.5	14.7	-27.1	-86.2	-1771.3	669.0	-22.2	
-238.7	172.1	-7.5	17.1	17.1	-1704.9	639.5	-24.7	
-263.3	236.1	-7.5	-39.4	125.4	-1660.6	590.3	2.4	
-292.8	248.4	-27.1	-51.7	49.1	-1589.2	541.1	-0.1	
-312.5	270.5	-27.1	7.3	-2.5	-1505.6	516.5	-19.8	
-342.0	292.7	-41.9	137.7	-17.3	-1372.8	487.0	-49.3	
-346.9	307.4	-51.7	142.6	-17.3	-1252.2	487.0	-54.2	
-344.5	344.3	-41.9	113.1	-44.4	-934.9	489.5	-64.0	
-349.4	378.8	-46.8	54.0	-19.8	-588.0	499.3	-41.9	
-356.8	410.7	-78.8	-113.2	-22.2	-226.4	523.9	-19.8	
-344.5	447.6	-76.3	-216.6	-59.1	61.4	553.4	-9.9	
-263.3	469.8	-81.3	-66.5	-71.4	265.6	580.5	-17.3	
-137.8	501.8	-59.1	-37.0	-69.0	531.3	607.5	-39.4	
-9.9	526.4	-51.7	-5.0	-71.4	986.4	632.1	-32.1	
154.9	551.0	-29.6	-22.2	-69.0	1328.3	629.7	-29.6	
273.0	600.2	14.7	-32.1	-113.2	1645.7	624.8	-29.6	
324.6	654.3	41.7	-76.3	-2.5	1913.8	617.4	-2.5	
344.3	686.3	49.1	-51.7	135.2	2199.2	585.4	-9.9	
312.3	725.6	44.2	-32.1	120.5	2509.1	565.7	2.4	
132.8	752.7	54.0	-12.4	76.2	2784.6	546.0	-9.9	
-105.9	769.9	46.7	31.9	-167.4	3038.0	523.9	-5.0	
-339.6	797.0	36.8	36.8	-228.9	3222.5	511.6	-9.9	
-602.8	821.6	24.5	12.2	31.9	3288.9	504.2	-5.0	
-829.1	856.0	19.6	-81.3	100.8	3281.6	479.6	-5.0	
-816.8	897.8	17.1	-223.9	-34.5	3146.3	474.7	22.1	
-592.9	934.7	-14.8	-98.5	-49.3	2932.2	469.8	14.7	
-378.9	971.6	-34.5	-0.1	44.2	2661.6	457.5	7.3	
-211.6	988.8	-56.7	66.3	46.7	2366.4	445.2	-0.1	
-98.5	991.3	-61.6	9.8	-27.1	2100.8	418.1	-17.3	
-61.6	974.1	-64.0	-32.1	-34.5	1844.9	413.2	-19.8	
-29.6	947.0	-59.1	34.4	76.2	1576.8	400.9	-29.6	
-17.3	900.3	-44.4	-5.0	2.4	1328.3	386.1	-5.0	
-27.1	875.7	-32.1	-14.8	-39.4	1109.4	354.2	14.7	
-76.3	824.0	-27.1	-88.6	-39.4	907.7	314.8	-0.1	
-145.2	755.1	-22.2	-128.0	36.8	696.1	263.1	-2.5	
-189.5	671.5	7.3	-51.7	81.1	519.0	191.8	-5.0	
-226.4	605.1	29.4	-7.5	9.8	361.5	135.2	-5.0	
-184.6	533.7	24.5	-32.1	27.0	199.2	103.2	7.3	
-142.8	501.8	17.1	-7.5	4.8	56.5	71.3	7.3	
-150.1	563.3	36.8	17.1	-71.4	-81.3	56.5	2.4	
-142.8	528.8	24.5	22.1	-71.4	-238.7	27.0	9.8	
-125.5	469.8	24.5	-22.2	-41.9	-361.7	7.3	24.5	
-88.6	420.6	27.0	-59.1	-46.8	-509.3	-5.0	12.2	
-78.8	393.5	-0.1	-5.0	-167.4	-634.8	-17.3	9.8	
-71.4	334.5	-24.7	36.8	-103.4	-799.6	9.8	-2.5	
-64.0	309.9	-51.7	4.8	-105.9	-915.2	86.0	4.8	
-93.6	241.0	-44.4	-51.7	-246.1	-1016.1	103.2	-0.1	
-118.2	167.2	-56.7	-76.3	-108.3	-1124.3	71.3	9.8	
-125.5	68.8	-83.7	-83.7	182.0	-1180.9	17.1	17.1	
-83.7	-2.5	-78.8	-69.0	206.6	-1178.4	17.1	19.6	
9.8	-64.0	-66.5	-54.2	46.7	-1116.9	-27.1	7.3	
108.2	-157.5	-61.6	-32.1	-64.0	-1006.2	-71.4	7.3	
179.5	-265.8	-37.0	-71.4	9.8	-789.7	-93.6	22.1	
238.5	-297.7	-14.8	-34.5	204.1	-568.3	-100.9	12.2	
290.2	-339.6	-17.3	34.4	145.1	-243.6	-96.0	22.1	
309.9	-381.4	4.8	31.9	-22.2	118.0	-86.2	14.7	
300.0	-450.3	19.6	-5.0	-182.1	437.8	-69.0	9.8	
300.0	-531.4	29.4	-12.4	-37.0	718.2	-54.2	2.4	
287.7	-521.6	36.8	-5.0	177.0	951.9	-27.1	12.2	
255.8	-499.5	36.8	29.4	132.8	1148.7	12.2	9.8	
221.3	-533.9	34.4	61.4	17.1	1244.7	73.7	4.8	
162.3	-546.2	22.1	31.9	-0.1	1281.6	93.4	7.3	
66.3	-573.3	4.8	-12.4	-9.9	1232.4	120.5	-0.1	
-2.5	-585.6	-22.2	2.4	-115.7	1168.4	103.2	-2.5	
-39.4	-622.5	-37.0	39.3	-425.7	1035.6	49.1	4.8	
-76.3	-632.3	-51.7	31.9	-383.8	900.3	-17.3	-2.5	
-76.3	-627.4	-49.3	34.4	27.0	765.0	-73.9	-7.5	
-44.4	-652.0	-44.4	44.2	186.9	605.1	-115.7	-2.5	
-9.9	-703.6	-56.7	41.7	31.9	501.8	-132.9	-9.9	
22.1	-725.8	-56.7	27.0	-49.3	432.9	-103.4	-17.3	
54.0	-740.5	-51.7	-46.8	100.8	393.5	-61.6	-17.3	
63.9	-755.3	-22.2	-61.6	-91.1	339.4	-14.8	-9.9	
44.2	-784.8	-24.7	-66.5	-253.5	309.9	46.7	-12.4	
31.9	-782.4	-7.5	-37.0	63.9	282.8	105.7	-19.8	
14.7	-851.2	-2.5	-5.0	307.4	231.2	140.1	-24.7	
-0.1	-930.0	7.3	12.2	364.0	206.6	177.0	-5.0	
-17.3	-981.6	-5.0	12.2	199.2	167.2	211.5	-17.3	
-46.8	-998.8	19.6	9.8	27.0	81.1	221.3	-7.5	
-66.5	-1097.2	36.8	14.7	-34.5	-17.3	231.2	-34.5	
-44.4	-1210.4	61.4	9.8	22.1	-78.8	201.6	-27.1	
-37.0	-1291.6	41.7	-17.3	-56.7	-110.8	184.4	-27.1	
-22.2	-1340.8	31.9	-76.3	-91.1	-157.5	140.1	-44.4	
-27.1	-1414.6	19.6	-142.8	-54.2	-204.3	103.2	-44.4	
-27.1	-1458.9	-19.8	-96.0	-22.2	-258.4	61.4	-39.4	
-24.7	-1500.7	-46.8	-34.5	56.5	-300.2	59.0	-49.3	
-14.8	-1530.2	-32.1	-34.5	-51.7	-344.5	41.7	-44.4	
-12.4	-1520.4	-9.9	-24.7	-334.6	-396.1	56.5	-54.2	
-59.1	-1631.1	-7.5	-24.7	-332.2	-433.0	68.8	-56.7	
-76.3	-1621.2	-5.0	-27.1	-192.0	-472.4	115.5	-59.1	
-69.0	-1517.9	-78.8	-32.1	-339.6	-474.9	147.5	-41.9	
-76.3	-1390.0	-98.5	-41.9	-349.4	-494.5	179.5	-54.2	
-69.0	-1193.2	-81.3	-24.7	-248.5	-519.1	204.1	-51.7	
-41.9	-1067.7	-64.0	-29.6	-435.5	-553.6	218.9	-49.3	
2.4	-947.2	-0.1	-24.7	-196.9	-588.0	223.8	-54.2	
56.5	-824.2	24.5	-34.5	339.4	-607.7	216.4	-46.8	
81.1	-701.2	19.6	-27.1	693.6	-592.9	194.3	-51.7	
93.4	-563.4	34.4	-37.0	678.9	-558.5	159.8	-46.8	
61.4	-462.6	39.3	-27.1	400.9	-533.9	152.4	-41.9	
31.9	-356.8	46.7	-34.5	248.4	-521.6	122.9	-46.8	
27.0	-273.1	24.5	-39.4	105.7	-455.2	103.2	-37.0	
9.8	-204.3	31.9	-37.0	-93.6	-415.8	83.6	-44.4	
-14.8	-108.3	14.7	-46.8	-169.8	-366.6	68.8	-49.3	
-29.6	-51.7	12.2	-22.2	-172.3	-356.8	44.2	-41.9	
-32.1	-19.8	-12.4	-24.7	34.4	-339.6	14.7	-41.9	
-78.8	-5.0	-24.7	-32.1	-17.3	-315.0	4.8	-54.2	
-135.4	-2.5	-29.6	-17.3	-120.6	-265.8	-17.3	-56.7	
-179.7	29.4	-37.0	-24.7	22.1	-236.2	-12.4	-49.3	
-201.8	51.6	-44.4	-29.6	-54.2	-182.1	-32.1	-24.7	
-223.9	54.0	-76.3	-27.1	-204.3	-123.1	-37.0	-27.1	
-226.4	98.3	-96.0	-9.9	-81.3	-46.8	-29.6	-32.1	
-199.3	150.0	-64.0	-14.8	-17.3	-5.0	-19.8	-41.9	
-162.4	147.5	-39.4	-22.2	118.0	71.3	4.8	-41.9	
-125.5	135.2	-29.6	-2.5	172.1	137.7	9.8	-32.1	
-135.4	150.0	-22.2	-0.1	-14.8	152.4	31.9	-24.7	
-169.8	147.5	-5.0	4.8	-248.5	206.6	49.1	2.4	
-179.7	14.7	12.2	-2.5	-96.0	263.1	39.3	14.7	
-150.1	31.9	34.4	-2.5	-192.0	314.8	24.5	-9.9	
-88.6	73.7	14.7	-2.5	-113.2	336.9	4.8	-9.9	
-71.4	95.9	14.7	9.8	7.3	371.4	-37.0	-19.8	
-93.6	145.1	19.6	4.8	113.1	396.0	-78.8	-14.8	
-83.7	172.1	27.0	12.2	-78.8	418.1	-115.7	-9.9	
-66.5	103.2	14.7	12.2	-209.2	386.1	-157.5	-5.0	
-39.4	98.3	17.1	12.2	-9.9	396.0	-174.7	9.8	
-17.3	174.6	9.8	-0.1	199.2	405.8	-199.3	2.4	
-14.8	297.6	-17.3	2.4	248.4	398.4	-209.2	12.2	
12.2	455.0	-44.4	-5.0	4.8	403.4	-231.3	39.3	
61.4	501.8	-73.9	17.1	-96.0	388.6	-236.2	36.8	
98.3	477.2	-88.6	-0.1	-142.8	359.1	-260.8	22.1	
86.0	457.5	-83.7	4.8	204.1	349.2	-283.0	31.9	
108.2	368.9	-59.1	-0.1	302.5	349.2	-273.1	27.0	
132.8	282.8	-46.8	7.3	142.6	329.6	-268.2	19.6	
164.7	255.8	-32.1	34.4	73.7	322.2	-270.7	14.7	
186.9	236.1	-41.9	14.7	-64.0	319.7	-258.4	19.6	
191.8	201.6	-24.7	7.3	-93.6	302.5	-243.6	19.6	
199.2	199.2	-9.9	-5.0	31.9	329.6	-233.8	36.8	
211.5	209.0	4.8	-14.8	78.6	314.8	-246.1	49.1	
253.3	245.9	7.3	-17.3	14.7	263.1	-241.2	46.7	
290.2	295.1	22.1	-39.4	-41.9	226.2	-221.5	59.0	
260.7	282.8	46.7	-46.8	-64.0	209.0	-223.9	27.0	
243.5	216.4	63.9	-27.1	-96.0	182.0	-226.4	9.8	
226.2	236.1	71.3	4.8	-51.7	172.1	-241.2	14.7	
223.8	191.8	29.4	9.8	78.6	147.5	-231.3	7.3	
245.9	162.3	19.6	-0.1	73.7	125.4	-246.1	22.1	
255.8	122.9	7.3	19.6	9.8	73.7	-253.5	27.0	
253.3	98.3	-37.0	9.8	-34.5	61.4	-251.0	22.1	
265.6	103.2	-86.2	-19.8	-46.8	24.5	-255.9	19.6	
305.0	73.7	-88.6	-27.1	-29.6	-22.2	-246.1	34.4	
300.0	22.1	-91.1	-34.5	-32.1	-49.3	-248.5	31.9	
270.5	-34.5	-91.1	-54.2	-54.2	-108.3	-248.5	17.1	
263.1	-37.0	-76.3	-24.7	-27.1	-169.8	-231.3	12.2	
255.8	-27.1	-69.0	-7.5	36.8	-228.9	-211.6	24.5	
248.4	-167.4	-51.7	44.2	4.8	-278.1	-174.7	34.4	
268.1	-211.6	-39.4	49.1	-44.4	-312.5	-135.4	27.0	
300.0	-125.5	-29.6	36.8	-76.3	-349.4	-105.9	12.2	
309.9	-216.6	-12.4	19.6	-93.6	-381.4	-61.6	-5.0	
287.7	-339.6	29.4	-14.8	-81.3	-413.4	-39.4	-2.5	
270.5	-315.0	41.7	-51.7	-66.5	-462.6	-7.5	12.2	
238.5	-155.1	39.3	-78.8	4.8	-526.5	27.0	7.3	
221.3	9.8	44.2	-34.5	199.2	-595.4	56.5	4.8	
204.1	-113.2	41.7	12.2	172.1	-629.8	83.6	-0.1	
174.6	-108.3	19.6	46.7	81.1	-676.6	95.9	-2.5	
206.6	-292.8	9.8	56.5	44.2	-693.8	95.9	7.3	
211.5	-492.1	-7.5	29.4	-76.3	-728.2	115.5	2.4	
191.8	-563.4	-17.3	17.1	-91.1	-720.9	110.6	17.1	
167.2	-602.8	-41.9	-37.0	-69.0	-715.9	115.5	17.1	
118.0	-592.9	-61.6	-78.8	-83.7	-701.2	103.2	-5.0	
81.1	-551.1	-44.4	-81.3	-105.9	-693.8	95.9	-2.5	
68.8	-605.2	-44.4	-83.7	-73.9	-686.4	78.6	-14.8	
76.2	-647.1	-32.1	-49.3	-86.2	-664.3	71.3	-27.1	
54.0	-497.0	-49.3	-46.8	-64.0	-647.1	59.0	-19.8	
51.6	-386.3	-56.7	-54.2	19.6	-632.3	56.5	-14.8	
4.8	-297.7	-78.8	-37.0	-2.5	-597.9	51.6	-14.8	
-19.8	-142.8	-61.6	-37.0	-83.7	-580.6	51.6	-19.8	
-51.7	49.1	-46.8	-34.5	-64.0	-531.4	56.5	-17.3	
-73.9	147.5	-39.4	-39.4	-32.1	-504.4	78.6	-5.0	
-98.5	169.7	-9.9	-37.0	-19.8	-467.5	93.4	12.2	
-100.9	204.1	41.7	-29.6	-73.9	-445.3	103.2	-2.5	
-83.7	265.6	31.9	-19.8	-108.3	-420.7	125.4	-29.6	
-54.2	270.5	17.1	-9.9	-41.9	-408.4	135.2	-17.3	
-59.1	263.1	36.8	2.4	-135.4	-376.5	152.4	-19.8	
-73.9	307.4	31.9	7.3	-110.8	-383.8	152.4	-27.1	
-93.6	354.2	27.0	-2.5	-120.6	-383.8	142.6	-24.7	
-86.2	341.9	22.1	4.8	19.6	-361.7	145.1	-34.5	
-103.4	300.0	-5.0	-9.9	297.6	-391.2	137.7	-34.5	
-145.2	280.4	9.8	-34.5	191.8	-386.3	154.9	-19.8	
-182.1	282.8	-7.5	-51.7	-59.1	-376.5	162.3	-27.1	
-182.1	332.0	-7.5	-27.1	24.5	-391.2	167.2	-39.4	
-192.0	273.0	-27.1	-22.2	-34.5	-391.2	159.8	-39.4	
-184.6	90.9	-37.0	-9.9	-167.4	-386.3	174.6	-41.9	
-167.4	-59.1	-81.3	-14.8	-61.6	-398.6	189.3	-41.9	
-160.0	-108.3	-142.8	-19.8	135.2	-396.1	204.1	-54.2	
-147.7	-81.3	-108.3	-5.0	137.7	-386.3	241.0	-32.1	
-140.3	73.7	-56.7	-0.1	56.5	-374.0	248.4	-39.4	
-123.1	263.1	-19.8	-14.8	44.2	-374.0	238.5	-29.6	
-115.7	336.9	-19.8	-14.8	105.7	-351.9	260.7	-34.5	
-113.2	383.7	27.0	2.4	46.7	-346.9	241.0	-29.6	
-105.9	553.4	46.7	9.8	-22.2	-334.6	218.9	-29.6	
-108.3	555.9	44.2	9.8	-120.6	-312.5	213.9	-29.6	
-113.2	418.1	46.7	7.3	-179.7	-295.3	204.1	-32.1	
-105.9	383.7	44.2	4.8	-93.6	-278.1	191.8	-39.4	
-108.3	359.1	17.1	2.4	-93.6	-238.7	157.4	-32.1	
-83.7	376.3	2.4	9.8	-113.2	-201.8	140.1	-29.6	
-64.0	364.0	-9.9	-5.0	9.8	-174.7	115.5	-32.1	
-59.1	319.7	-27.1	-14.8	93.4	-162.4	88.5	-29.6	
-61.6	351.7	-7.5	-37.0	-9.9	-162.4	46.7	-17.3	
-54.2	366.5	-17.3	-14.8	-27.1	-152.6	41.7	-27.1	
-54.2	359.1	-41.9	-19.8	-19.8	-147.7	-5.0	-27.1	
-54.2	361.5	-39.4	-32.1	-41.9	-140.3	-46.8	-37.0	
-39.4	489.5	-39.4	-32.1	-56.7	-132.9	-81.3	-49.3	
-61.6	565.7	-73.9	-17.3	-2.5	-147.7	-123.1	-44.4	
-44.4	649.4	-81.3	-5.0	4.8	-140.3	-157.5	-29.6	
-34.5	622.3	-66.5	-22.2	-32.1	-132.9	-172.3	-34.5	
-29.6	592.8	-66.5	-39.4	-19.8	-142.8	-172.3	-19.8	
-17.3	686.3	-39.4	-49.3	-29.6	-128.0	-140.3	-29.6	
-5.0	794.5	-17.3	-49.3	-24.7	-108.3	-140.3	-39.4	
22.1	730.5	29.4	-44.4	-2.5	-96.0	-155.1	-29.6	
24.5	600.2	44.2	-41.9	7.3	-83.7	-162.4	-22.2	
34.4	644.4	17.1	-46.8	14.7	-81.3	-172.3	-9.9	
7.3	661.7	14.7	-39.4	24.5	-59.1	-199.3	-14.8	
7.3	686.3	31.9	-32.1	4.8	-64.0	-194.4	-34.5	
14.7	688.7	56.5	-22.2	-5.0	-54.2	-226.4	-37.0	
2.4	723.2	54.0	-14.8	-19.8	-76.3	-223.9	-34.5	
4.8	705.9	7.3	-37.0	-24.7	-51.7	-243.6	-41.9	
-27.1	622.3	-37.0	-34.5	-24.7	-64.0	-251.0	-24.7	
-37.0	595.2	-24.7	-39.4	-24.7	-76.3	-223.9	-24.7	
-14.8	560.8	-17.3	-32.1	-24.7	-76.3	-199.3	-54.2	
-2.5	516.5	-19.8	-46.8	-44.4	-51.7	-194.4	-24.7	
-0.1	504.2	-44.4	-29.6	-51.7	-64.0	-177.2	-39.4	
-0.1	450.1	-49.3	-32.1	-46.8	-54.2	-174.7	-32.1	
-7.5	405.8	-81.3	-39.4	-46.8	-69.0	-162.4	-46.8	
-7.5	388.6	-88.6	-24.7	-37.0	-78.8	-145.2	-39.4	
-27.1	334.5	-69.0	-27.1	-29.6	-81.3	-105.9	-27.1	
-24.7	305.0	-41.9	-34.5	-32.1	-69.0	-83.7	-37.0	
-9.9	297.6	-39.4	-51.7	-24.7	-69.0	-76.3	-39.4	
-14.8	287.7	2.4	-27.1	-17.3	-69.0	-76.3	-24.7	
-9.9	255.8	24.5	-19.8	-22.2	-61.6	-61.6	-17.3	
-17.3	282.8	29.4	-14.8	-5.0	-59.1	-17.3	-2.5	
-22.2	351.7	31.9	-12.4	-0.1	-66.5	17.1	-2.5	
-24.7	277.9	31.9	-17.3	-14.8	-86.2	44.2	-7.5	
